id x y theta
8 90.43 591.03 -1.870
9 179.85 164.34 -0.851
10 315.89 741.63 0.738
11 671.94 645.27 2.259
12 387.22 50.05 -0.285
13 423.04 763.13 0.023
14 98.94 572.41 1.454
15 417.17 43.28 3.113
2122
1 97.10 240.80 -1.414
2 269.93 606.94 0.755
3 193.73 539.44 1.026
4 385.41 20.93 -0.008
5 756.36 254.45 1.380
6 336.20 120.30 -0.400
7 486.04 727.00 -0.904
8 91.15 591.37 -1.812
9 189.50 157.16 -0.855
10 316.97 742.84 0.672
11 665.75 649.33 2.207
12 387.37 49.89 -0.300
13 423.05 763.46 0.061
14 99.71 573.10 1.439
15 417.26 42.19 -3.023
2123
1 97.56 235.52 -1.457
2 278.10 614.28 0.717
3 198.59 546.33 0.881
4 388.29 20.81 -0.046
5 757.13 256.35 1.393
6 347.24 116.67 -0.368
7 485.82 727.04 -0.976
8 91.70 591.54 -1.803
9 198.72 150.18 -0.761
10 318.22 743.32 0.602
11 661.37 654.77 2.284
12 387.40 49.67 -0.314
13 423.18 763.43 0.084
14 100.17 573.97 1.413
15 417.73 41.79 -2.970
2124
1 98.79 229.40 -1.470
2 284.29 618.92 0.752
3 202.79 551.95 0.844
4 389.00 20.84 -0.013
5 757.96 258.19 1.396
6 359.86 113.71 -0.312
7 485.48 726.44 -1.018
8 91.19 591.64 -1.836
9 207.81 142.35 -0.808
10 320.33 744.28 0.578
11 655.62 660.69 2.310
12 388.04 48.93 -0.407
13 423.38 763.70 0.094
14 100.95 574.59 1.321
15 417.29 42.04 -2.983
2125
1 98.55 224.70 -1.424
2 290.74 623.70 0.605
3 207.92 557.00 0.826
4 390.53 21.06 0.059
5 758.79 260.99 1.355
6 372.90 111.38 -0.215
7 485.44 725.61 -1.057
8 90.90 591.32 -1.848
9 217.95 134.45 -0.722
10 322.53 745.43 0.581
11 650.30 665.20 2.244
12 388.89 48.41 -0.459
13 423.05 763.31 0.030
14 101.48 575.41 1.260
15 416.93 41.72 -2.940
2126
1 99.88 219.74 -1.454
2 298.59 629.54 0.597
3 215.65 564.37 0.728
4 392.42 20.98 0.043
5 759.26 263.15 1.324
6 382.19 110.62 -0.152
7 485.68 725.44 -1.100
8 91.65 591.57 -1.841
9 228.97 127.74 -0.662
10 325.15 746.11 0.590
11 644.74 670.92 2.333
12 389.03 48.33 -0.472
13 422.93 763.10 -0.007
14 102.33 575.47 1.185
15 416.85 40.54 -2.886
2127
1 101.12 214.84 -1.410
2 307.29 634.58 0.511
3 221.27 570.07 0.790
4 395.19 20.05 0.056
5 759.43 263.55 1.371
6 392.52 110.40 -0.170
7 485.54 725.54 -1.100
8 92.47 591.59 -1.757
9 239.46 120.21 -0.622
10 327.72 746.92 0.550
11 639.91 675.81 2.353
12 389.38 48.11 -0.468
13 423.11 763.12 -0.001
14 104.33 576.60 1.127
15 416.34 39.59 -2.828
2128
1 102.34 209.11 -1.272
2 316.32 638.84 0.439
3 226.58 573.89 0.758
4 399.30 18.43 -0.030
5 759.77 264.30 1.372
6 404.37 111.27 -0.059
7 485.77 725.67 -1.043
8 93.16 591.96 -1.703
9 249.51 113.85 -0.592
10 328.82 747.67 0.464
11 634.98 679.69 2.338
12 389.52 48.18 -0.452
13 423.83 763.57 0.034
14 105.48 578.61 1.137
15 416.46 39.16 -2.806
2129
1 103.89 204.85 -1.241
2 325.12 643.31 0.470
3 232.68 579.09 0.728
4 402.82 17.88 -0.068
5 759.59 265.90 1.400
6 417.33 111.58 -0.088
7 486.01 725.72 -1.048
8 93.64 592.29 -1.668
9 261.86 107.15 -0.557
10 331.16 748.92 0.395
11 630.79 682.90 2.297
12 390.04 48.35 -0.425
13 424.27 763.38 0.005
14 106.99 580.26 1.222
15 416.69 39.24 -2.828
2130
1 105.70 202.00 -1.232
2 334.40 645.70 0.356
3 237.18 583.08 0.749
4 406.75 17.51 -0.107
5 759.90 268.04 1.470
6 429.89 112.38 -0.005
7 485.84 725.50 -1.063
8 92.81 592.25 -1.733
9 272.79 101.87 -0.505
10 334.29 750.42 0.445
11 627.56 685.25 2.350
12 390.53 48.76 -0.356
13 424.35 763.40 0.007
14 109.02 582.35 1.212
15 416.96 39.49 -2.879
2131
1 107.47 199.18 -1.185
2 343.66 649.00 0.282
3 243.01 586.53 0.726
4 409.61 17.29 -0.064
5 760.15 271.02 1.501
6 441.21 113.84 -0.085
7 485.27 725.41 -1.051
8 91.87 591.48 -1.813
9 285.46 95.77 -0.499
10 336.96 751.13 0.450
11 625.56 686.90 2.393
12 390.97 49.61 -0.277
13 424.23 763.26 -0.038
14 111.27 585.78 1.161
15 417.05 39.34 -2.868
2132
1 108.53 195.95 -1.100
2 351.97 651.23 0.290
3 248.38 592.13 0.750
4 412.55 17.82 -0.120
5 759.50 273.77 1.470
6 451.57 115.32 0.022
7 485.45 725.32 -1.030
8 91.42 591.24 -1.854
9 297.03 90.40 -0.453
10 340.13 752.08 0.425
11 622.38 690.40 2.402
12 391.64 50.52 -0.159
13 424.27 763.23 -0.034
14 112.78 588.16 1.135
15 416.33 39.12 -2.871
2133
1 110.05 194.02 -1.041
2 362.46 653.52 0.212
3 253.36 597.11 0.809
4 417.98 17.75 -0.033
5 758.88 276.55 1.457
6 463.26 116.63 0.038
7 486.66 725.43 -0.959
8 91.67 591.27 -1.840
9 309.87 86.34 -0.464
10 342.23 752.70 0.376
11 618.30 693.04 2.396
12 393.54 52.04 -0.068
13 424.27 762.97 -0.056
14 114.12 590.36 1.129
15 413.98 38.90 -2.916
2134
1 112.82 191.32 -1.044
2 374.08 655.40 0.241
3 259.26 601.92 0.757
4 421.23 17.95 0.032
5 759.06 279.30 1.454
6 474.44 119.75 0.144
7 488.35 725.31 -0.987
8 91.01 591.31 -1.887
9 323.44 82.66 -0.343
10 343.76 752.96 0.318
11 612.60 695.97 2.407
12 396.94 53.08 -0.028
13 424.16 763.14 -0.053
14 115.88 593.08 1.154
15 411.22 37.74 -2.928
2135
1 115.59 187.99 -0.982
2 382.65 656.71 0.150
3 263.41 606.28 0.745
4 422.27 19.11 0.096
5 760.30 280.97 1.422
6 486.08 122.89 0.153
7 487.94 725.06 -0.995
8 90.35 590.72 -1.923
9 336.40 78.82 -0.372
10 345.70 753.41 0.287
11 609.41 698.83 2.445
12 397.79 53.20 -0.071
13 424.35 763.11 -0.075
14 118.46 594.52 1.209
15 410.35 37.03 -2.869
2136
1 117.48 185.62 -0.914
2 387.88 657.30 0.089
3 269.21 611.95 0.769
4 424.46 19.45 0.053
5 761.12 282.90 1.399
6 498.65 126.25 0.195
7 487.38 724.86 -1.026
8 89.25 589.71 -1.964
9 349.56 75.70 -0.209
10 348.33 754.15 0.318
11 605.69 701.43 2.472
12 398.73 53.04 -0.143
13 424.47 763.01 -0.117
14 120.41 596.63 1.257
15 407.46 35.62 -2.856
2137
1 120.17 182.79 -0.912
2 398.02 658.70 0.186
3 275.17 616.23 0.693
4 425.31 19.01 0.059
5 761.79 285.82 1.365
6 510.77 129.85 0.112
7 487.48 724.91 -0.992
8 88.50 588.59 -1.954
9 361.59 74.77 -0.127
10 350.34 754.93 0.329
11 602.62 702.82 2.529
12 398.89 52.71 -0.212
13 424.39 762.64 -0.182
14 121.68 599.84 1.346
15 402.13 33.54 -2.958
2138
1 123.65 179.68 -0.976
2 407.34 659.74 0.105
3 280.89 621.56 0.689
4 425.21 19.04 0.101
5 761.56 287.91 1.361
6 519.14 132.33 0.166
7 487.20 724.94 -0.972
8 87.22 586.01 -1.933
9 372.58 75.92 0.020
10 352.50 755.32 0.302
11 593.61 703.44 2.877
12 398.16 53.03 -0.251
13 424.65 762.64 -0.147
14 121.83 603.44 1.367
15 399.72 33.04 -2.967
2139
1 126.88 175.43 -0.875
2 416.97 661.32 0.057
3 285.28 624.80 0.687
4 425.55 18.83 0.183
5 761.47 289.80 1.355
6 530.43 136.02 0.276
7 486.99 725.63 -0.929
8 85.99 583.58 -1.938
9 379.14 78.06 0.162
10 355.44 755.61 0.263
11 587.28 704.41 2.892
12 398.95 52.59 -0.268
13 425.07 762.88 -0.148
14 121.65 605.52 1.378
15 394.90 33.12 -3.010
2140
1 129.98 171.97 -0.849
2 426.67 661.74 0.133
3 295.01 629.62 0.521
4 427.12 19.55 0.252
5 761.34 292.62 1.385
6 541.90 139.67 0.249
7 487.11 725.77 -0.877
8 85.26 581.06 -1.892
9 386.60 81.58 0.153
10 358.10 755.49 0.268
11 581.80 706.39 2.951
12 399.63 52.06 -0.255
13 425.37 762.32 -0.193
14 121.84 608.35 1.392
15 388.70 33.23 -3.050
2141
1 134.38 168.75 -0.804
2 436.07 661.74 0.018
3 303.00 633.08 0.473
4 425.31 20.16 0.431
5 761.71 295.71 1.414
6 553.87 144.11 0.363
7 487.00 725.97 -0.848
8 84.76 579.35 -1.847
9 395.03 86.35 0.280
10 359.78 756.28 0.216
11 576.70 707.75 2.972
12 400.03 51.93 -0.259
13 425.71 762.19 -0.209
14 122.24 611.23 1.474
15 381.84 32.03 -3.085
2142
1 137.80 164.96 -0.727
2 446.41 661.31 0.038
3 310.73 634.67 0.355
4 422.48 21.12 0.713
5 762.73 299.51 1.427
6 565.92 150.26 0.380
7 486.52 725.99 -0.858
8 84.33 579.08 -1.936
9 406.37 93.13 0.418
10 362.11 756.83 0.210
11 569.83 709.27 3.026
12 400.32 51.63 -0.299
13 425.95 762.14 -0.210
14 123.17 612.37 1.505
15 375.05 32.27 3.136
2143
1 140.63 162.67 -0.718
2 454.88 659.23 0.009
3 316.08 637.60 0.317
4 420.75 22.12 0.939
5 764.24 304.52 1.304
6 578.21 156.09 0.436
7 486.08 726.00 -0.892
8 84.08 577.20 -1.959
9 416.99 100.28 0.303
10 365.83 757.09 0.226
11 561.99 710.15 3.080
12 400.94 50.74 -0.349
13 426.17 762.13 -0.197
14 123.71 613.21 1.545
15 367.61 31.91 3.118
2144
1 144.81 160.12 -0.710
2 463.45 658.77 -0.099
3 324.14 640.00 0.309
4 420.35 24.93 1.071
5 764.25 307.76 1.259
6 590.38 161.87 0.318
7 485.92 725.93 -0.886
8 84.75 575.06 -1.978
9 428.29 105.02 0.420
10 368.30 757.60 0.272
11 553.38 710.48 3.072
12 403.47 49.69 -0.316
13 426.35 762.28 -0.190
14 123.80 613.61 1.614
15 361.14 30.73 3.114
2145
1 148.17 157.23 -0.634
2 473.01 658.29 -0.030
3 331.72 641.95 0.232
4 421.14 27.11 1.006
5 765.14 314.21 1.349
6 602.83 166.33 0.432
7 485.23 725.63 -0.917
8 83.87 573.61 -2.004
9 437.77 109.09 0.350
10 369.78 757.51 0.252
11 543.72 711.82 3.135
12 405.89 49.92 -0.190
13 426.07 762.18 -0.228
14 123.20 613.81 1.673
15 353.58 30.72 3.137
2146
1 151.79 154.84 -0.573
2 482.83 657.44 -0.087
3 337.98 643.74 0.234
4 422.06 28.96 0.899
5 766.19 318.46 1.384
6 613.09 172.96 0.379
7 484.92 725.60 -0.937
8 82.33 571.52 -2.061
9 447.91 112.08 0.339
10 371.95 757.67 0.237
11 533.90 712.09 3.129
12 407.97 51.28 0.012
13 426.17 762.12 -0.224
14 121.76 613.52 1.795
15 347.39 30.48 3.130
2147
1 156.00 153.73 -0.527
2 492.88 657.12 -0.099
3 343.74 645.10 0.258
4 423.28 29.70 0.916
5 767.50 322.74 1.315
6 623.65 179.07 0.489
7 484.62 725.46 -0.941
8 81.05 569.19 -2.095
9 457.27 115.81 0.358
10 373.90 757.36 0.194
11 524.26 711.78 3.119
12 412.37 53.29 0.279
13 426.56 762.16 -0.207
14 120.69 612.20 1.929
15 339.87 30.43 -3.129
2148
1 159.73 153.31 -0.433
2 502.68 656.58 -0.062
3 352.91 646.43 0.156
4 423.92 29.80 0.955
5 767.88 326.31 1.243
6 631.46 185.49 0.561
7 484.28 725.50 -0.986
8 80.83 565.49 -2.052
9 469.15 121.31 0.391
10 375.52 757.52 0.157
11 516.44 711.38 -3.088
12 414.90 55.36 0.399
13 426.74 762.23 -0.176
14 119.99 610.81 2.060
15 333.51 30.42 -3.086
2149
1 163.36 152.54 -0.294
2 512.84 654.70 -0.099
3 360.86 647.58 0.113
4 423.99 29.82 0.979
5 768.44 329.83 1.225
6 637.57 192.55 0.610
7 484.31 725.25 -0.984
8 79.26 561.90 -2.084
9 481.37 127.74 0.462
10 376.80 757.74 0.129
11 506.39 710.86 -3.041
12 417.04 58.18 0.553
13 426.63 762.37 -0.158
14 118.82 610.45 2.165
15 326.52 30.28 -3.091
2150
1 166.18 151.60 -0.221
2 522.58 653.67 -0.079
3 369.17 647.18 0.012
4 424.05 30.81 1.061
5 769.21 332.86 1.244
6 644.68 200.48 0.745
7 483.99 725.13 -1.004
8 76.72 556.12 -2.086
9 491.46 134.70 0.425
10 377.87 757.63 0.088
11 502.45 710.07 -3.054
12 418.83 61.34 0.592
13 426.13 762.00 -0.197
14 118.57 609.92 2.246
15 320.29 30.13 -3.110
2151
1 170.24 152.12 -0.175
2 531.35 652.33 -0.142
3 377.11 647.18 -0.029
4 424.26 31.74 1.134
5 770.49 336.11 1.212
6 651.57 209.09 0.738
7 483.82 725.10 -1.033
8 75.65 550.74 -2.054
9 501.45 141.53 0.580
10 380.02 757.40 0.083
11 503.00 709.80 -3.063
12 421.74 64.75 0.555
13 425.86 761.60 -0.243
14 118.15 609.99 2.268
15 313.50 31.31 3.120
2152
1 174.08 152.01 -0.097
2 538.49 650.69 -0.214
3 383.79 646.45 0.002
4 424.87 33.11 1.109
5 770.92 338.67 1.173
6 659.31 217.92 0.848
7 483.93 724.88 -1.050
8 74.63 546.32 -2.061
9 508.49 149.41 0.668
10 383.53 757.19 0.165
11 502.84 709.38 -3.038
12 425.62 67.93 0.578
13 426.15 761.73 -0.213
14 117.51 610.40 2.229
15 306.86 32.14 3.023
2153
1 176.04 151.82 -0.001
2 547.60 649.70 -0.086
3 392.73 645.60 -0.015
4 427.50 37.06 1.019
5 771.70 342.32 1.201
6 666.25 226.86 0.860
7 483.93 725.04 -1.093
8 71.93 540.74 -2.035
9 514.48 159.36 0.793
10 385.41 758.45 0.182
11 503.28 709.14 -3.035
12 430.58 72.28 0.546
13 425.96 761.72 -0.191
14 118.43 609.98 2.170
15 302.22 34.30 2.906
2154
1 177.61 152.38 0.054
2 557.84 647.52 -0.168
3 401.32 645.81 0.027
4 430.94 40.06 1.002
5 772.38 344.36 1.230
6 671.77 235.67 0.956
7 484.36 724.69 -1.050
8 69.50 534.37 -2.032
9 520.57 168.61 0.923
10 388.00 758.58 0.134
11 503.12 708.72 -3.026
12 433.74 75.23 0.509
13 425.54 761.75 -0.170
14 119.09 609.07 2.168
15 294.31 37.83 2.852
2155
1 180.94 153.37 0.100
2 568.44 645.54 -0.180
3 409.73 645.46 0.009
4 434.79 44.81 0.955
5 772.68 347.21 1.279
6 676.16 243.81 0.994
7 484.75 724.36 -1.001
8 67.00 529.70 -2.029
9 526.18 178.31 0.903
10 389.53 758.21 0.096
11 502.60 708.31 -3.019
12 438.54 78.62 0.562
13 425.56 762.48 -0.134
14 118.73 609.08 2.167
15 286.75 40.48 2.810
2156
1 184.83 154.06 0.113
2 578.43 643.42 -0.222
3 417.93 645.25 -0.021
4 436.98 47.46 0.919
5 773.34 350.71 1.273
6 680.25 255.05 1.070
7 485.05 724.73 -0.947
8 64.57 522.61 -2.034
9 531.18 190.39 1.148
10 391.01 757.66 0.063
11 501.32 707.56 -2.968
12 443.92 81.82 0.642
13 425.12 762.38 -0.094
14 118.03 610.17 2.149
15 279.60 43.37 2.844
2157
1 186.80 154.61 0.197
2 589.53 640.23 -0.280
3 427.24 644.46 -0.068
4 440.45 49.49 0.802
5 773.59 353.73 1.227
6 684.19 265.49 0.997
7 485.17 724.63 -0.927
8 63.00 515.70 -2.008
9 533.15 202.95 1.199
10 391.49 757.03 0.011
11 499.33 706.61 -2.913
12 448.76 86.59 0.532
13 425.44 762.36 -0.112
14 118.35 610.27 2.210
15 272.03 45.42 2.862
2158
1 189.49 155.41 0.221
2 599.78 637.40 -0.227
3 438.03 643.03 -0.184
4 445.73 51.68 0.679
5 773.59 355.89 1.204
6 687.66 271.99 1.006
7 485.49 724.49 -0.942
8 60.71 509.82 -2.031
9 535.58 215.85 1.285
10 392.06 756.75 0.010
11 498.37 705.81 -2.924
12 452.91 90.66 0.517
13 425.66 762.37 -0.111
14 119.82 609.49 2.239
15 266.13 48.68 2.928
2159
1 194.06 157.75 0.238
2 608.22 634.14 -0.312
3 446.76 641.53 -0.168
4 451.36 54.90 0.541
5 773.60 359.66 1.231
6 691.11 281.90 1.156
7 485.26 724.71 -0.954
8 58.67 504.37 -2.072
9 536.90 226.76 1.296
10 392.27 756.14 -0.033
11 497.56 705.00 -2.914
12 458.75 93.73 0.588
13 425.69 762.56 -0.079
14 119.55 610.02 2.259
15 257.66 51.01 2.844
2160
1 198.41 158.47 0.261
2 616.69 631.40 -0.373
3 452.48 639.36 -0.181
4 455.70 56.80 0.486
5 774.19 362.91 1.305
6 693.92 291.59 1.136
7 485.20 724.53 -0.960
8 57.04 499.92 -2.086
9 538.29 239.23 1.358
10 393.02 754.92 -0.084
11 496.59 704.32 -2.887
12 464.07 96.72 0.513
13 425.44 762.62 -0.077
14 118.05 611.44 2.277
15 250.79 53.92 2.775
2161
1 203.47 159.48 0.256
2 624.63 628.07 -0.368
3 460.83 637.08 -0.236
4 462.05 58.35 0.467
5 774.89 366.30 1.354
6 696.81 302.56 1.210
7 484.65 724.95 -0.986
8 55.63 495.41 -2.069
9 539.21 250.76 1.484
10 393.70 754.40 -0.126
11 493.76 703.38 -2.878
12 468.62 100.71 0.502
13 425.21 762.41 -0.073
14 117.29 612.37 2.355
15 244.29 58.22 2.683
2162
1 208.39 162.02 0.259
2 632.19 622.97 -0.393
3 469.27 634.84 -0.253
4 467.64 60.11 0.475
5 774.39 369.72 1.407
6 699.94 313.75 1.243
7 484.60 724.87 -0.997
8 54.06 489.83 -2.055
9 538.23 262.53 1.483
10 393.68 754.16 -0.123
11 488.18 701.68 -2.907
12 473.28 104.86 0.639
13 425.11 762.34 -0.064
14 117.68 612.75 2.401
15 236.77 63.82 2.522
2163
1 213.24 163.53 0.305
2 641.43 619.67 -0.326
3 474.88 632.17 -0.226
4 473.52 63.17 0.377
5 773.50 373.61 1.458
6 701.60 325.93 1.326
7 484.49 724.53 -1.035
8 52.62 484.88 -2.035
9 538.19 273.96 1.614
10 393.25 752.55 -0.226
11 482.88 699.26 -2.972
12 478.57 109.97 0.685
13 424.67 761.76 -0.145
14 117.85 613.10 2.387
15 232.45 67.53 2.542
2164
1 217.85 165.20 0.282
2 650.37 615.09 -0.353
3 483.82 630.06 -0.311
4 479.91 65.28 0.378
5 773.28 376.81 1.487
6 702.34 337.90 1.411
7 484.86 724.30 -0.997
8 50.91 479.06 -1.977
9 536.77 284.27 1.633
10 393.55 752.40 -0.189
11 476.33 698.15 -3.030
12 483.15 114.32 0.682
13 424.73 761.63 -0.121
14 116.71 614.58 2.357
15 228.12 72.03 2.469
2165
1 222.28 166.83 0.276
2 657.88 611.70 -0.428
3 490.77 627.79 -0.251
4 483.80 66.37 0.472
5 774.18 382.17 1.450
6 702.37 347.64 1.414
7 485.20 724.72 -0.945
8 49.57 473.51 -1.976
9 534.54 296.92 1.677
10 393.58 752.59 -0.167
11 468.11 697.73 -3.090
12 488.96 118.55 0.768
13 424.54 761.37 -0.170
14 115.57 615.24 2.286
15 225.14 75.47 2.441
2166
1 227.54 168.39 0.277
2 666.02 608.80 -0.401
3 496.92 625.06 -0.324
4 489.89 69.01 0.378
5 773.82 386.93 1.431
6 702.44 357.83 1.513
7 485.20 724.75 -0.894
8 48.70 468.68 -1.895
9 531.87 308.15 1.723
10 393.66 752.05 -0.145
11 458.83 696.74 -3.059
12 495.49 123.22 0.635
13 424.81 761.51 -0.032
14 113.93 616.22 2.268
15 222.63 78.83 2.417
2167
1 232.97 169.87 0.316
2 673.40 605.03 -0.438
3 504.44 621.33 -0.434
4 495.53 71.18 0.359
5 772.94 392.55 1.423
6 703.15 366.27 1.417
7 484.91 724.76 -0.808
8 47.86 463.94 -1.859
9 529.91 318.91 1.745
10 393.56 752.04 -0.123
11 451.17 695.84 -3.029
12 500.64 127.82 0.612
13 424.52 761.76 -0.021
14 113.17 615.76 2.269
15 218.19 83.69 2.358
2168
1 238.67 172.26 0.293
2 681.07 600.95 -0.522
3 511.70 617.98 -0.433
4 503.84 73.08 0.421
5 773.64 396.43 1.420
6 705.09 371.81 1.403
7 484.91 724.54 -0.750
8 46.97 457.57 -1.807
9 527.36 329.10 1.926
10 393.33 752.38 -0.085
11 441.88 694.74 -3.048
12 506.82 132.15 0.689
13 424.49 761.96 -0.010
14 111.71 615.96 2.433
15 213.31 90.34 2.343
2169
1 244.40 174.27 0.348
2 689.84 595.16 -0.517
3 520.66 612.44 -0.533
4 511.69 75.73 0.274
5 773.55 399.41 1.447
6 704.30 382.33 1.464
7 485.10 724.52 -0.709
8 46.73 450.43 -1.743
9 522.78 338.85 1.951
10 393.62 752.71 -0.056
11 432.48 693.95 -3.010
12 513.69 137.28 0.647
13 424.72 762.03 0.055
14 111.10 616.36 2.341
15 207.23 97.59 2.318
2170
1 249.39 176.38 0.318
2 696.21 589.63 -0.583
3 528.01 607.86 -0.527
4 518.52 77.71 0.217
5 773.28 403.69 1.473
6 705.19 393.27 1.527
7 485.44 724.87 -0.668
8 46.17 442.40 -1.702
9 516.66 349.80 2.017
10 393.60 752.83 -0.017
11 423.20 692.72 -2.960
12 519.48 142.13 0.652
13 424.74 762.12 -0.006
14 111.52 616.88 2.361
15 200.76 104.73 2.329
2171
1 254.34 178.79 0.258
2 703.33 584.56 -0.650
3 534.06 603.03 -0.499
4 525.43 77.93 0.340
5 772.52 409.35 1.525
6 705.13 403.77 1.578
7 485.48 724.61 -0.634
8 46.53 434.53 -1.675
9 511.77 359.34 1.967
10 393.29 752.96 0.025
11 413.63 690.19 -2.973
12 525.87 145.98 0.700
13 424.85 762.10 -0.011
14 111.97 617.12 2.346
15 194.15 112.36 2.318
2172
1 259.42 180.36 0.267
2 709.12 580.96 -0.609
3 541.83 598.56 -0.578
4 532.78 80.16 0.155
5 772.79 414.26 1.592
6 704.52 413.15 1.557
7 485.49 724.36 -0.639
8 46.25 425.23 -1.697
9 507.14 370.25 1.948
10 393.44 753.59 0.087
11 404.48 688.34 -2.947
12 531.23 150.64 0.608
13 425.17 762.24 -0.024
14 111.91 617.56 2.337
15 188.15 119.42 2.313
2173
1 264.38 181.91 0.289
2 714.27 574.79 -0.743
3 548.58 593.47 -0.539
4 540.17 81.28 0.183
5 772.42 419.83 1.537
6 701.83 424.56 1.643
7 484.69 724.56 -0.621
8 45.27 417.29 -1.753
9 502.74 381.31 1.978
10 394.70 755.02 0.189
11 394.33 686.01 -2.994
12 536.55 154.60 0.557
13 425.35 762.03 -0.033
14 111.40 617.76 2.396
15 182.28 127.81 2.332
2174
1 269.30 184.21 0.305
2 720.72 566.67 -0.785
3 554.86 589.97 -0.584
4 547.50 81.18 0.277
5 771.50 424.70 1.529
6 700.43 435.60 1.576
7 484.50 724.34 -0.660
8 44.58 409.78 -1.720
9 497.47 391.59 1.883
10 395.82 756.04 0.256
11 383.93 684.09 -2.963
12 541.59 155.99 0.590
13 425.33 762.06 -0.040
14 111.47 618.14 2.402
15 175.88 135.89 2.238
2175
1 274.01 184.90 0.302
2 723.95 561.93 -0.803
3 560.08 588.12 -0.558
4 553.98 82.73 0.192
5 771.05 429.91 1.546
6 698.67 448.16 1.655
7 484.73 724.46 -0.709
8 44.25 401.26 -1.740
9 492.80 404.30 1.973
10 397.16 756.55 0.286
11 375.54 682.84 -2.926
12 546.93 159.56 0.478
13 425.55 762.21 -0.018
14 111.84 618.34 2.589
15 170.79 144.28 2.219
2176
1 279.27 185.38 0.211
2 727.48 554.52 -0.851
3 565.49 583.88 -0.526
4 560.99 84.77 0.245
5 770.78 434.74 1.614
6 695.92 460.00 1.636
7 484.83 724.18 -0.717
8 44.24 392.79 -1.657
9 487.74 415.45 1.939
10 398.90 756.90 0.279
11 366.13 679.85 -2.976
12 552.28 163.39 0.526
13 424.78 761.60 -0.131
14 112.04 618.31 2.553
15 165.42 151.28 2.208
2177
1 284.18 186.47 0.165
2 731.13 548.51 -0.960
3 572.66 577.86 -0.689
4 567.51 86.26 0.306
5 770.33 440.89 1.535
6 693.59 469.85 1.686
7 485.14 724.37 -0.710
8 43.04 385.00 -1.742
9 481.63 426.90 2.059
10 399.70 757.14 0.235
11 355.76 677.20 -2.890
12 557.27 166.37 0.635
13 424.81 761.44 -0.156
14 111.55 616.62 2.477
15 159.50 158.65 2.205
2178
1 289.49 186.77 0.150
2 736.21 541.69 -0.907
3 579.15 571.33 -0.699
4 574.70 89.20 0.262
5 770.02 446.83 1.545
6 690.19 482.42 1.754
7 485.00 724.29 -0.674
8 41.69 378.21 -1.716
9 475.20 436.13 2.099
10 400.95 757.54 0.227
11 344.10 675.19 -2.955
12 562.10 171.45 0.660
13 424.89 761.73 -0.153
14 110.20 617.02 2.361
15 153.99 167.26 2.129
2179
1 294.28 186.81 0.072
2 740.24 534.82 -0.927
3 585.84 564.62 -0.747
4 581.66 92.11 0.327
5 770.27 450.67 1.554
6 687.54 493.32 1.782
7 484.69 724.51 -0.655
8 40.55 371.47 -1.774
9 468.73 443.97 2.160
10 401.96 757.77 0.188
11 334.74 673.33 -2.914
12 566.58 176.56 0.716
13 424.68 761.80 -0.144
14 109.78 619.23 2.597
15 149.50 176.48 2.082
2180
1 299.32 186.47 -0.014
2 744.53 529.36 -1.021
3 592.17 558.89 -0.811
4 587.29 94.41 0.440
5 769.31 454.18 1.576
6 683.62 504.79 1.869
7 484.65 724.66 -0.624
8 39.21 363.06 -1.794
9 460.67 452.18 2.300
10 402.62 757.80 0.192
11 325.14 671.89 -2.960
12 571.40 181.56 0.885
13 424.98 761.32 -0.016
14 109.88 618.81 2.535
15 146.02 185.30 2.015
2181
1 304.75 185.82 0.027
2 747.93 522.92 -1.043
3 597.90 552.55 -0.795
4 590.98 97.07 0.513
5 768.51 458.13 1.564
6 679.51 514.32 1.822
7 484.43 724.68 -0.618
8 39.18 358.30 -1.752
9 452.80 460.88 2.246
10 403.36 757.46 0.196
11 315.37 669.55 -2.974
12 577.40 188.44 0.789
13 424.96 761.52 -0.019
14 109.67 618.69 2.829
15 142.16 195.43 1.974
2182
1 309.48 184.96 -0.064
2 749.64 517.55 -1.035
3 602.96 545.65 -0.857
4 593.82 100.26 0.582
5 767.10 462.31 1.538
6 675.33 525.36 1.880
7 484.89 724.90 -0.587
8 39.33 353.02 -1.742
9 442.74 470.46 2.372
10 403.60 757.41 0.216
11 304.88 668.00 -2.874
12 582.44 195.26 0.777
13 424.50 761.85 -0.003
14 109.40 618.98 2.886
15 139.10 204.34 1.998
2183
1 314.34 184.37 -0.181
2 752.69 511.00 -1.098
3 607.30 541.24 -0.874
