X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	X9	Y9	ProbId9	X10	Y10	ProbId10	
620.02	151.73	NaN	657.1	369.9	NaN	759.11	761.84	NaN	729.47	171.78	NaN	292.96	696.29	NaN	106.98	474.33	NaN	332.82	620.89	NaN	173.22	716.62	NaN	862.81	578.99	NaN	664.34	190.32	NaN
619.75	151.05	NaN	650.06	362.55	NaN	754.81	769.03	NaN	729.04	171.79	NaN	292.12	697.19	NaN	106	476.08	NaN	334.28	622.17	NaN	173.2	715.14	NaN	864.1	573.81	NaN	664.19	189.84	NaN
619.61	150.76	NaN	644.53	353.82	NaN	750.76	776.48	NaN	728.26	171.48	NaN	292.29	696.22	NaN	103.1	479.19	NaN	336.18	622.12	NaN	172.28	714.36	NaN	864.58	568.68	NaN	664.8	190.29	NaN
619.54	151.79	NaN	638.44	344.53	NaN	745.8	786.78	NaN	727.94	171.51	NaN	291.12	696.9	NaN	102.17	480.65	NaN	337.81	622.19	NaN	173.04	714.33	NaN	865.72	565.55	NaN	664.57	189.87	NaN
619.77	152.55	NaN	629.65	333.68	NaN	740.31	792.22	NaN	728.09	172	NaN	292.14	694.1	NaN	103.07	482.03	NaN	340.12	625.57	NaN	173.03	715.03	NaN	866.29	563.62	NaN	665.05	190.48	NaN
619.56	152.4	NaN	625.18	326.31	NaN	735.1	798.51	NaN	728.06	172.49	NaN	290.98	695.03	NaN	102.24	484.91	NaN	344.72	630.69	NaN	174.59	714.61	NaN	867.76	561.63	NaN	664.99	190.06	NaN
619.51	152.38	NaN	620.67	316.67	NaN	728.32	806.5	NaN	727.45	172.61	NaN	290.85	693.48	NaN	101.42	486.59	NaN	349.84	638.46	NaN	174.63	714.74	NaN	869.34	560.15	NaN	665.72	191.33	NaN
619.43	152.47	NaN	619.75	314.29	NaN	723.98	807.77	NaN	726.95	173.98	NaN	290.38	691.38	NaN	100.96	488.01	NaN	357.41	646.23	NaN	175.62	714.76	NaN	870.96	558.73	NaN	667.14	193.52	NaN
619.54	153.37	NaN	620.17	310.14	NaN	716.61	808.9	NaN	725.53	175.12	NaN	291.2	686.92	NaN	100.96	489.76	NaN	363.07	657.9	NaN	176.42	715.04	NaN	871.6	558.01	NaN	669.74	197.33	NaN
619.54	153.53	NaN	621.44	305.52	NaN	710.07	809.3	NaN	722.7	175.62	NaN	291.96	683.14	NaN	100.21	493.14	NaN	365.5	667.68	NaN	177.8	715.54	NaN	871.7	558.01	NaN	672.19	201.13	NaN
619.12	152.4	NaN	621.51	304.61	NaN	696.6	810.84	NaN	714.06	175.99	NaN	292.78	680.81	NaN	100.53	496.52	NaN	370.7	675.85	NaN	180.99	716.28	NaN	871.79	557.88	NaN	672.12	204.36	NaN
619.16	153.4	NaN	621.66	298.37	NaN	685.62	814.87	NaN	713.44	175.69	NaN	292.99	678.83	NaN	100.94	497.02	NaN	372.75	685.77	NaN	182.52	716.36	NaN	871.74	558.35	NaN	673.49	208.26	NaN
619.43	153.97	NaN	622.74	294.04	NaN	675.37	818.71	NaN	714.01	174.31	NaN	294.59	675.61	NaN	100.2	497.86	NaN	374.6	696.19	NaN	184.59	718.91	NaN	871.74	558.39	NaN	674.7	211.95	NaN
618.79	153.34	NaN	624.09	291.22	NaN	663.42	822.03	NaN	713.91	174.45	NaN	294.6	669.21	NaN	100.4	497.24	NaN	372.49	704.89	NaN	188.12	720.73	NaN	872.12	557.8	NaN	675.71	214.2	NaN
618.73	153.61	NaN	624.67	290.49	NaN	649.12	825.82	NaN	710.43	172.61	NaN	294.41	664.66	NaN	99.987	497.45	NaN	370.83	708.64	NaN	190.64	727.3	NaN	872.27	557.93	NaN	677.26	215.92	NaN
618.6	153.11	NaN	625.94	286.74	NaN	638.81	831.13	NaN	709.66	172.84	NaN	293.92	660.45	NaN	99.688	497.21	NaN	367.13	716.35	NaN	194.5	733.26	NaN	872.36	558.41	NaN	677.59	217.86	NaN
618.6	153.14	NaN	630.42	281.62	NaN	623.04	835.16	NaN	708.03	171.18	NaN	293.18	657.39	NaN	99.31	497.45	NaN	364.42	728.73	NaN	198.42	741.34	NaN	871.58	560.34	NaN	678.13	220.37	NaN
618.33	152.49	NaN	630.93	281.36	NaN	613.25	837.78	NaN	707.21	170.95	NaN	292.17	657.77	NaN	101.08	494.75	NaN	362.12	731.78	NaN	202.01	748.65	NaN	871.54	560.34	NaN	679.31	223.14	NaN
618.33	152.87	NaN	631.32	279.96	NaN	596.61	845.17	NaN	702.95	169.62	NaN	290.63	658.22	NaN	100.99	494.29	NaN	362.28	731.88	NaN	203.94	753.69	NaN	870.2	562.16	NaN	680.34	221.9	NaN
618.52	153.38	NaN	631.56	279.22	NaN	583.64	848.2	NaN	694.61	165.18	NaN	286.34	655.18	NaN	100.03	494.4	NaN	362.94	732.68	NaN	207.65	761.21	NaN	868.23	565.9	NaN	680.29	222.7	NaN
618.38	153.12	NaN	631.51	278.89	NaN	572.53	855.2	NaN	690.53	162.88	NaN	280.27	651.14	NaN	101.28	491.58	NaN	363.44	732.78	NaN	216.06	770.92	NaN	867.03	567.67	NaN	678.96	227.01	NaN
618.03	152.62	NaN	630.81	278.48	NaN	557.72	864.16	NaN	689.1	162.73	NaN	274.75	647.75	NaN	101.11	488.2	NaN	365.31	730.95	NaN	225.35	780.57	NaN	866.76	569.35	NaN	678.52	229.19	NaN
618	152.7	NaN	629.33	277.78	NaN	547.1	867.69	NaN	688.5	161.45	NaN	270.98	644.96	NaN	100.07	484.69	NaN	369.18	724.33	NaN	230.74	788.79	NaN	866.01	568.71	NaN	678.04	233.03	NaN
618.19	152.75	NaN	627.21	275.61	NaN	536.19	873.07	NaN	688.4	161.08	NaN	265.06	642.78	NaN	101.03	482.68	NaN	373.8	717.07	NaN	235.77	795.67	NaN	865.98	569.53	NaN	678.74	234.83	NaN
618.13	152.29	NaN	625.27	275.83	NaN	528.41	876.35	NaN	687.36	160.36	NaN	257.7	640.27	NaN	101.26	480.04	NaN	378.01	712.57	NaN	242.25	802.08	NaN	866.44	569.1	NaN	679.15	237.66	NaN
618.32	152.75	NaN	622.76	272.84	NaN	519	878.5	NaN	686.02	159.59	NaN	251.66	638.77	NaN	101.18	477.5	NaN	382.85	708.27	NaN	252.03	808.62	NaN	866.84	569.72	NaN	680.32	237.23	NaN
618.19	152.16	NaN	618.72	270.21	NaN	506.22	881.59	NaN	684.99	158.35	NaN	245.82	637.41	NaN	101.71	475.47	NaN	389.71	706.15	NaN	262.14	817.49	NaN	867.55	567.08	NaN	681.46	237.47	NaN
618.28	152.22	NaN	613.8	268.86	NaN	500.63	883.98	NaN	684.9	158.15	NaN	242.6	634.52	NaN	103.33	474.51	NaN	398.72	708.34	NaN	268.72	823.85	NaN	867.21	569.06	NaN	681.81	239.33	NaN
618.41	152.31	NaN	609.78	268.44	NaN	490.48	884.26	NaN	685.54	158.06	NaN	238.18	631.87	NaN	106.2	471.76	NaN	402.79	707.33	NaN	279.65	830.75	NaN	866.33	569.28	NaN	682.63	240.17	NaN
618.42	152.02	NaN	603.24	269.22	NaN	482.89	883.9	NaN	682.42	154.97	NaN	238.04	630.85	NaN	106.45	467.78	NaN	408.2	708.53	NaN	288.4	836.79	NaN	865.67	568.71	NaN	681.21	244.49	NaN
618.38	151.97	NaN	598.72	269.42	NaN	464.01	887.16	NaN	681.54	152.51	NaN	237.66	629.46	NaN	105.8	462.29	NaN	416.67	708.24	NaN	298.05	841.61	NaN	865.73	569.74	NaN	681	246.81	NaN
618.7	152.25	NaN	589.13	268.62	NaN	454.52	888.67	NaN	682.01	152.02	NaN	238.01	629.37	NaN	107.49	459.76	NaN	424.78	710.43	NaN	302.38	844.19	NaN	865.91	568.97	NaN	683.35	248.52	NaN
618.8	152.37	NaN	582.22	267.22	NaN	445.37	888.5	NaN	681.53	149.63	NaN	240.25	629.47	NaN	109.27	456.85	NaN	431.92	711.92	NaN	308.13	846.22	NaN	865.74	569.18	NaN	686.51	248.24	NaN
618.78	152.19	NaN	574.08	266.19	NaN	437	889.73	NaN	680.18	147.88	NaN	247.46	631.2	NaN	110.02	452.34	NaN	439.47	717.68	NaN	316.82	848.04	NaN	866.11	569.77	NaN	688.91	248.15	NaN
618.78	152.43	NaN	565.8	265.72	NaN	432.75	888.03	NaN	677.55	146.52	NaN	253.31	629.49	NaN	110.15	449.11	NaN	453.58	724.86	NaN	334.37	854.33	NaN	866.46	569.39	NaN	691.78	248.1	NaN
618.75	151.75	NaN	555.49	264.24	NaN	428.93	887.85	NaN	677.48	145.97	NaN	255.9	625.52	NaN	109.27	447.09	NaN	462.04	730.4	NaN	338.45	855.67	NaN	866.42	568.33	NaN	693.22	248.8	NaN
619.42	153.11	NaN	544.12	264.02	NaN	428.13	887.73	NaN	677.21	145.28	NaN	258.91	624.49	NaN	108.38	442.97	NaN	473.41	737.07	NaN	335.75	853.75	NaN	866.32	568.75	NaN	695.26	248.29	NaN
619.56	153.35	NaN	538.08	265	NaN	425.99	888.27	NaN	678.45	145.26	NaN	265.32	624.36	NaN	109.81	438.56	NaN	484.5	745.76	NaN	336.43	853.62	NaN	866.3	569.45	NaN	697.05	247.95	NaN
619.68	153.17	NaN	527.6	266.23	NaN	424.1	888.73	NaN	678.93	143.69	NaN	271.52	625.36	NaN	112.1	435.1	NaN	493.96	755.04	NaN	337.85	854.92	NaN	866.22	570.63	NaN	701.24	245.58	NaN
619.67	153.81	NaN	519.01	268.73	NaN	421.28	889.59	NaN	679.37	142.66	NaN	277.87	623.8	NaN	112.12	431.49	NaN	501.94	765.46	NaN	338.67	855.7	NaN	866.09	570.77	NaN	703.78	244.24	NaN
619.96	154.05	NaN	510.55	269.72	NaN	418.67	890.23	NaN	679.58	142.34	NaN	284.47	620.61	NaN	112.37	427.55	NaN	504.85	769.13	NaN	340.85	855.44	NaN	865.76	570.51	NaN	705.36	243.96	NaN
620.24	154.17	NaN	501.26	272.29	NaN	418.53	890.65	NaN	679.91	142.87	NaN	289.12	618.27	NaN	113.95	423.88	NaN	512.49	781.01	NaN	341.28	855.3	NaN	865.39	570.57	NaN	709.51	242.78	NaN
620.65	155.53	NaN	489.98	275.1	NaN	418.43	891.37	NaN	679.94	142.93	NaN	291.1	614.67	NaN	113.84	418.83	NaN	518.42	791.45	NaN	342.07	855.53	NaN	865.3	569.75	NaN	711.44	243.26	NaN
621.13	156.11	NaN	478.89	279.81	NaN	419.76	891.96	NaN	679.59	142.76	NaN	294.25	612.52	NaN	112.33	415.67	NaN	520.01	801.78	NaN	341.34	854.96	NaN	865.15	570.58	NaN	714.16	243.21	NaN
621.32	156.28	NaN	470.98	284.01	NaN	417.2	891.87	NaN	678.98	142.2	NaN	300.42	605.4	NaN	113.41	414.17	NaN	520.29	806.38	NaN	341.27	854.97	NaN	864.46	572.45	NaN	717.48	242.26	NaN
621.41	156.16	NaN	464.14	288.15	NaN	418.85	891.94	NaN	677.3	141.88	NaN	306.09	601.21	NaN	114.98	411.8	NaN	522.36	816.55	NaN	341.13	854.78	NaN	863.34	572.49	NaN	718.6	241.85	NaN
621.77	157.3	NaN	457.61	291.62	NaN	417.76	891.72	NaN	676.23	142.84	NaN	313.04	595.63	NaN	116.36	408.22	NaN	524.22	824.07	NaN	341.85	854.93	NaN	862.63	574.02	NaN	721.81	240.18	NaN
621.72	157.86	NaN	447.5	296.54	NaN	416.55	892.12	NaN	674.7	144.53	NaN	318.01	588.48	NaN	118.97	406.12	NaN	524.58	835.06	NaN	342.26	854.04	NaN	861.26	572.34	NaN	724.71	238.28	NaN
621.69	158.9	NaN	440.04	298.93	NaN	410.88	894.1	NaN	671.99	145.29	NaN	323.56	580.2	NaN	119.66	403.23	NaN	524.17	840.48	NaN	342.38	853.53	NaN	860.99	575.06	NaN	727.2	236.4	NaN
621.94	158.86	NaN	431.77	302.14	NaN	408.22	897.24	NaN	670.96	146.5	NaN	326.58	576.39	NaN	120.88	399.83	NaN	523.86	848.78	NaN	342.08	852.86	NaN	859.86	575.31	NaN	729.68	233.92	NaN
621.7	161.17	NaN	423.39	306.3	NaN	401.77	896.27	NaN	670.75	148.83	NaN	330.05	572.34	NaN	121.98	395.93	NaN	523.28	854.19	NaN	344.28	852.66	NaN	858.42	574.38	NaN	731.24	232.47	NaN
621.9	160.82	NaN	412.22	309.55	NaN	397.51	896.85	NaN	670.8	150.46	NaN	334.44	567.88	NaN	123.24	392.27	NaN	522.47	857.28	NaN	345.39	852.21	NaN	856.11	572.74	NaN	731.67	231.78	NaN
621.68	160.88	NaN	401.02	312.99	NaN	395.87	897.12	NaN	670.89	149.88	NaN	340.74	559.39	NaN	123.31	387.36	NaN	520.49	862.44	NaN	344.79	851.21	NaN	854.94	572.15	NaN	731.22	231.28	NaN
621.1	161.57	NaN	394.11	317.13	NaN	392.31	899.34	NaN	669.7	148.93	NaN	342.73	555.04	NaN	124.47	383.57	NaN	519.06	865.31	NaN	344.76	850.81	NaN	853	570.91	NaN	731.49	231.5	NaN
NaN	NaN	NaN	390.58	322.3	NaN	388.64	899.8	NaN	NaN	NaN	NaN	348.68	546.22	NaN	125.69	379.17	NaN	516.91	869.13	NaN	344.78	851.04	NaN	851.65	571.11	NaN	730.44	232.48	NaN
NaN	NaN	NaN	388.14	327.97	NaN	383.66	899.56	NaN	NaN	NaN	NaN	354.36	540.63	NaN	126.54	376.81	NaN	513.69	875.17	NaN	343.93	849.98	NaN	849.76	568.38	NaN	730.4	232.84	NaN
NaN	NaN	NaN	386.88	332.63	NaN	380.12	898.92	NaN	NaN	NaN	NaN	358.82	539.62	NaN	127.74	371.25	NaN	513.55	874.98	NaN	344.86	849.49	NaN	847.62	565.06	NaN	729.94	233.54	NaN
NaN	NaN	NaN	385.34	337.88	NaN	377.45	897.66	NaN	NaN	NaN	NaN	364.81	535.33	NaN	129.12	369.09	NaN	513.43	874.75	NaN	346.27	849.51	NaN	842.69	561.39	NaN	728.28	234.88	NaN
NaN	NaN	NaN	380.76	347.4	NaN	372.82	898.16	NaN	NaN	NaN	NaN	372.62	529.53	NaN	130.04	369.93	NaN	513.21	873.58	NaN	346.53	848.28	NaN	840.73	559.24	NaN	726.68	236.69	NaN
NaN	NaN	NaN	380.08	355.31	NaN	371.04	896.72	NaN	NaN	NaN	NaN	377.41	525.69	NaN	131.24	366.97	NaN	511.18	874.54	NaN	346.74	847.45	NaN	839.24	554.87	NaN	725.32	238.58	NaN
NaN	NaN	NaN	377.7	365.34	NaN	367	895.91	NaN	NaN	NaN	NaN	387.21	520.7	NaN	133.1	365.69	NaN	510.03	873.41	NaN	347.89	845.29	NaN	838.39	551.96	NaN	726.35	239.38	NaN
NaN	NaN	NaN	376.05	375.08	NaN	362.1	894.8	NaN	NaN	NaN	NaN	394.48	518.5	NaN	134.15	365.73	NaN	507.39	875.17	NaN	353.03	843.88	NaN	837.37	548.06	NaN	726.75	240.31	NaN
NaN	NaN	NaN	375.94	384.48	NaN	360.73	894.29	NaN	NaN	NaN	NaN	403.03	515.1	NaN	136.15	362.92	NaN	505.66	875.4	NaN	358.64	845.85	NaN	837.36	546.02	NaN	727.44	240.98	NaN
NaN	NaN	NaN	374.34	395.73	NaN	358.13	892.93	NaN	NaN	NaN	NaN	410.77	510.35	NaN	138.35	359.12	NaN	505.02	874.73	NaN	366.17	845.3	NaN	838.38	544.9	NaN	728.86	241.9	NaN
NaN	NaN	NaN	372.07	403.94	NaN	353.22	890.2	NaN	NaN	NaN	NaN	414.49	506.26	NaN	137.95	357.77	NaN	505	874.2	NaN	372.49	846.58	NaN	838.43	541.53	NaN	731.03	242.9	NaN
NaN	NaN	NaN	369.93	412.48	NaN	348.52	884.48	NaN	NaN	NaN	NaN	421.84	499.88	NaN	138.88	355.27	NaN	504.67	875.28	NaN	381.36	847.73	NaN	839.21	539.89	NaN	732.55	244.01	NaN
NaN	NaN	NaN	368.88	420.36	NaN	343.45	882	NaN	NaN	NaN	NaN	428.96	498.84	NaN	139.95	353.93	NaN	502.68	877.01	NaN	396.18	850.35	NaN	839.7	537.91	NaN	733.79	244.72	NaN
NaN	NaN	NaN	365.01	429.86	NaN	336.99	876.53	NaN	NaN	NaN	NaN	433.1	498.52	NaN	139.76	353.72	NaN	498.4	880.62	NaN	407.14	858.1	NaN	839.34	533.96	NaN	739.04	246.01	NaN
NaN	NaN	NaN	363.94	440.6	NaN	331.61	868.92	NaN	NaN	NaN	NaN	437.09	498.05	NaN	139.9	352.75	NaN	496.63	880.61	NaN	410.52	860.86	NaN	839.71	530.73	NaN	742.21	246	NaN
NaN	NaN	NaN	359.92	451.8	NaN	322.35	862.21	NaN	NaN	NaN	NaN	444.4	495.31	NaN	140.05	352.28	NaN	494.97	880.83	NaN	414.13	865.28	NaN	840.68	527.52	NaN	747.54	246.85	NaN
NaN	NaN	NaN	357.27	457.08	NaN	312.25	855.51	NaN	NaN	NaN	NaN	451.09	490.93	NaN	140.41	351.53	NaN	495.25	879	NaN	414.27	862.99	NaN	843.62	523.61	NaN	752.36	247.15	NaN
NaN	NaN	NaN	349.66	466.75	NaN	299.99	845.81	NaN	NaN	NaN	NaN	462.32	488.45	NaN	140.13	353.38	NaN	495.5	878.91	NaN	414.93	863.05	NaN	847.17	521.16	NaN	754.63	248.57	NaN
NaN	NaN	NaN	344.99	472.12	NaN	290.63	838.9	NaN	NaN	NaN	NaN	469.2	486.24	NaN	140.14	357.89	NaN	495.67	878.45	NaN	417.51	864.79	NaN	851.1	519.21	NaN	755.76	250.1	NaN
NaN	NaN	NaN	337.74	479.93	NaN	280.28	830.4	NaN	NaN	NaN	NaN	478.68	482.26	NaN	141.1	362.35	NaN	495.76	878.31	NaN	419.64	867.18	NaN	854.33	515.89	NaN	759.4	250.64	NaN
NaN	NaN	NaN	332.75	484.84	NaN	268.64	824.48	NaN	NaN	NaN	NaN	486.76	478.81	NaN	142.52	365.09	NaN	495.61	878.41	NaN	422.24	870.42	NaN	857.49	514.61	NaN	761.35	251.31	NaN
NaN	NaN	NaN	322.83	494.34	NaN	256.61	818.36	NaN	NaN	NaN	NaN	494.59	473.33	NaN	147.15	364.97	NaN	494.78	878.83	NaN	423.28	871.58	NaN	859.86	513.59	NaN	760.62	251.67	NaN
NaN	NaN	NaN	318.1	498.75	NaN	248.54	814.25	NaN	NaN	NaN	NaN	501.7	471.38	NaN	147.78	369.6	NaN	493.81	879.5	NaN	422.93	871.61	NaN	861.04	512.32	NaN	762.51	252.23	NaN
NaN	NaN	NaN	311.96	506.51	NaN	244.49	813.93	NaN	NaN	NaN	NaN	511.11	466.43	NaN	149.42	371.48	NaN	491.66	881.39	NaN	422.67	871.58	NaN	860.9	512.48	NaN	762.17	252.94	NaN
NaN	NaN	NaN	304.66	515.06	NaN	239.98	810.47	NaN	NaN	NaN	NaN	519.28	462.53	NaN	147.73	375.98	NaN	491.53	881.16	NaN	422.53	871.46	NaN	860.11	513.01	NaN	763.19	253.48	NaN
NaN	NaN	NaN	295.62	522.22	NaN	232.61	804.6	NaN	NaN	NaN	NaN	531.13	456.74	NaN	151.59	382.93	NaN	488.05	881.53	NaN	426.27	873.87	NaN	860.88	512.07	NaN	764.25	253.93	NaN
NaN	NaN	NaN	290.94	528.19	NaN	230.14	804.22	NaN	NaN	NaN	NaN	532.03	455.84	NaN	154.61	388.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	861.02	511.74	NaN	767.42	255.69	NaN
NaN	NaN	NaN	284.31	533.24	NaN	226.48	802.96	NaN	NaN	NaN	NaN	536.73	455.73	NaN	157.41	393.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	862.02	511	NaN	768.62	257.14	NaN
NaN	NaN	NaN	274.61	538.38	NaN	224.08	801.28	NaN	NaN	NaN	NaN	542.54	458.71	NaN	161.77	397.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	862.79	510.29	NaN	771.15	258.68	NaN
NaN	NaN	NaN	262.23	541.58	NaN	218.48	799.51	NaN	NaN	NaN	NaN	547.9	461.2	NaN	164.85	399.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	863.6	510.06	NaN	775.02	260.89	NaN
NaN	NaN	NaN	254.71	542.15	NaN	214.69	798.58	NaN	NaN	NaN	NaN	553.18	462.59	NaN	165.9	404.16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	863.58	510.14	NaN	777.51	263.18	NaN
NaN	NaN	NaN	244.32	542.46	NaN	209.86	799.18	NaN	NaN	NaN	NaN	558.25	462.3	NaN	170.79	409.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	864.14	509.23	NaN	780.47	265.54	NaN
NaN	NaN	NaN	237.61	541.52	NaN	208.67	801.15	NaN	NaN	NaN	NaN	561.97	463.93	NaN	172.62	413.26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	864.85	507.93	NaN	782.01	267.56	NaN
NaN	NaN	NaN	233.24	540.9	NaN	208.75	802.62	NaN	NaN	NaN	NaN	566.85	466.52	NaN	173.2	416.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.46	506.99	NaN	784.87	270.23	NaN
NaN	NaN	NaN	229.01	541.12	NaN	208.99	804.06	NaN	NaN	NaN	NaN	569.32	468.45	NaN	175.92	420.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.34	506.8	NaN	786.16	272.1	NaN
NaN	NaN	NaN	223.43	542.72	NaN	209.25	803.8	NaN	NaN	NaN	NaN	574.2	470.28	NaN	179.52	423.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	866.02	506.07	NaN	789.77	276.23	NaN
NaN	NaN	NaN	220.36	543.6	NaN	210.63	802.56	NaN	NaN	NaN	NaN	581.96	474.86	NaN	184.29	424.01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	867.96	503.72	NaN	792.68	280.26	NaN
NaN	NaN	NaN	218.1	545.31	NaN	210.97	798.88	NaN	NaN	NaN	NaN	587.96	477.49	NaN	188.22	425.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.57	501.71	NaN	793.95	283.05	NaN
NaN	NaN	NaN	218.4	548.82	NaN	209.47	797.37	NaN	NaN	NaN	NaN	595.26	478.53	NaN	191.63	427.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	869.41	500.71	NaN	795.1	285.51	NaN
NaN	NaN	NaN	219.74	551.86	NaN	209.58	795.58	NaN	NaN	NaN	NaN	602.06	480.33	NaN	194.83	428.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872.61	497.86	NaN	798.46	289.12	NaN
NaN	NaN	NaN	222.01	556.58	NaN	209.74	794.1	NaN	NaN	NaN	NaN	611.21	482.68	NaN	196.86	429.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872.61	495.68	NaN	803.48	293.95	NaN
NaN	NaN	NaN	224.12	563.43	NaN	211.23	793.31	NaN	NaN	NaN	NaN	616.61	484.04	NaN	200.94	429.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	874.95	491.69	NaN	806.72	297.83	NaN
NaN	NaN	NaN	227.44	566.77	NaN	212.67	789.76	NaN	NaN	NaN	NaN	623.17	484.23	NaN	206.67	430.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	876.81	488.91	NaN	809.62	300.59	NaN
NaN	NaN	NaN	229.13	575.35	NaN	212.41	786.14	NaN	NaN	NaN	NaN	631.12	481.65	NaN	211.81	431.02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	877.46	487.57	NaN	814.58	303.97	NaN
NaN	NaN	NaN	231.45	580.51	NaN	214.58	784.82	NaN	NaN	NaN	NaN	636.79	479.3	NaN	215.52	430.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	878.29	485.84	NaN	817.69	307.22	NaN
NaN	NaN	NaN	235.94	590.72	NaN	214.92	780.94	NaN	NaN	NaN	NaN	643.69	477.24	NaN	223.14	430.79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	879.57	482.68	NaN	816.78	307.15	NaN
NaN	NaN	NaN	237.27	597.74	NaN	217.69	775.87	NaN	NaN	NaN	NaN	648.09	475.94	NaN	225.76	430.88	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.74	479.95	NaN	818.37	309.65	NaN
NaN	NaN	NaN	239.96	606.39	NaN	219.23	773.94	NaN	NaN	NaN	NaN	654.87	470.09	NaN	229.2	429.41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.29	478.89	NaN	818.24	310.26	NaN
NaN	NaN	NaN	243.36	614.07	NaN	218.76	770.01	NaN	NaN	NaN	NaN	657.5	464.09	NaN	237.29	426.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.91	477.15	NaN	818.75	311.19	NaN
NaN	NaN	NaN	248.63	622.66	NaN	217.69	763.49	NaN	NaN	NaN	NaN	659.93	459.46	NaN	242.37	426.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.96	476.21	NaN	818.53	311.94	NaN
NaN	NaN	NaN	253.43	634.05	NaN	215.26	756.07	NaN	NaN	NaN	NaN	663.75	453.74	NaN	245.63	425.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	882.29	472.25	NaN	819.24	313.14	NaN
NaN	NaN	NaN	258.02	644.03	NaN	215.15	746.96	NaN	NaN	NaN	NaN	667.44	450.52	NaN	245.08	425.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.82	470.25	NaN	819.9	314.56	NaN
NaN	NaN	NaN	263.68	655.46	NaN	215.18	738.43	NaN	NaN	NaN	NaN	670.52	445.34	NaN	246.66	424.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.46	467.57	NaN	818.96	316.34	NaN
NaN	NaN	NaN	268.25	665.3	NaN	211.89	728.75	NaN	NaN	NaN	NaN	671.93	442.88	NaN	247.64	424.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.6	462.62	NaN	817.55	316.95	NaN
614.4	168.65	NaN	275.85	676.04	NaN	210.86	720.55	NaN	596.77	122.72	NaN	673.52	439.53	NaN	251.01	421.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.74	460.02	NaN	818.96	319.55	NaN
614.79	168.95	NaN	281.69	684.52	NaN	210.68	709.68	NaN	597.09	120.29	NaN	673.24	437.99	NaN	251.32	420.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.69	454.5	NaN	821.24	323.51	NaN
614.67	169.14	NaN	287.26	694.35	NaN	209.19	702.05	NaN	595.68	120.54	NaN	672.68	435.19	NaN	256.65	418.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.77	451.55	NaN	822.67	327.26	NaN
614.13	169.39	NaN	292.56	704.14	NaN	207.36	694.01	NaN	594.26	119.74	NaN	672.54	434.48	NaN	259.12	416.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	882.29	447.52	NaN	823.24	329.59	NaN
614.32	171.4	NaN	298.54	712.48	NaN	205.48	683.72	NaN	596.26	119.24	NaN	673.5	433.5	NaN	261.89	412.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.21	445.5	NaN	824.11	331.51	NaN
614.59	171.47	NaN	303.01	721.85	NaN	202.02	674.41	NaN	593.21	118.47	NaN	674.04	433.54	NaN	266.69	408.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.19	444.15	NaN	826.52	336.04	NaN
614.88	171.78	NaN	308.23	731.47	NaN	201.18	666.31	NaN	589.78	117.41	NaN	675.07	435.34	NaN	268.91	405.63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.18	441.3	NaN	829.57	340.31	NaN
