frame,id,x,y,width,height,confidence
58,1,138.64943377646478,391.96602658788777,-1,-1,-1
58,2,-1.0,-1.0,-1,-1,-1
58,3,293.03397341211223,295.0832102412604,-1,-1,-1
58,4,429.5268817204301,310.96908602150535,-1,-1,-1
58,5,-1.0,-1.0,-1,-1,-1
59,1,138.33138969873664,391.75413022351796,-1,-1,-1
59,2,-1.0,-1.0,-1,-1,-1
59,3,293.0459259259259,295.0612345679012,-1,-1,-1
59,4,429.49763353617305,310.99391480730225,-1,-1,-1
59,5,-1.0,-1.0,-1,-1,-1
60,1,137.635477582846,391.4980506822612,-1,-1,-1
60,2,-1.0,-1.0,-1,-1,-1
60,3,293.24274274274273,295.0195195195195,-1,-1,-1
60,4,429.50912778904666,311.1994590939824,-1,-1,-1
60,5,-1.0,-1.0,-1,-1,-1
61,1,137.29035482258868,391.2768615692154,-1,-1,-1
61,2,-1.0,-1.0,-1,-1,-1
61,3,293.40490490490487,295.0105105105105,-1,-1,-1
61,4,429.49662618083664,311.1828609986504,-1,-1,-1
61,5,-1.0,-1.0,-1,-1,-1
62,1,136.71833084947838,391.0362642821659,-1,-1,-1
62,2,-1.0,-1.0,-1,-1,-1
62,3,293.51724137931035,295.0454772613693,-1,-1,-1
62,4,429.4846359385437,311.1710086840347,-1,-1,-1
62,5,-1.0,-1.0,-1,-1,-1
63,1,136.39484126984127,390.89236111111103,-1,-1,-1
63,2,-1.0,-1.0,-1,-1,-1
63,3,293.58095238095234,295.0932330827068,-1,-1,-1
63,4,429.5324718356527,311.9188204108681,-1,-1,-1
63,5,-1.0,-1.0,-1,-1,-1
64,1,136.05297351324336,390.73713143428284,-1,-1,-1
64,2,-1.0,-1.0,-1,-1,-1
64,3,293.6069802731411,295.0652503793627,-1,-1,-1
64,4,429.428997020854,312.19165839126117,-1,-1,-1
64,5,-1.0,-1.0,-1,-1,-1
65,1,136.0110275689223,390.5563909774436,-1,-1,-1
65,2,-1.0,-1.0,-1,-1,-1
65,3,293.572298325723,295.0821917808219,-1,-1,-1
65,4,429.42857142857144,312.6983016983017,-1,-1,-1
65,5,-1.0,-1.0,-1,-1,-1
66,1,135.993618065783,390.38880706921947,-1,-1,-1
66,2,-1.0,-1.0,-1,-1,-1
66,3,293.59757942511345,295.11043872919817,-1,-1,-1
66,4,429.41444114737885,313.42037586547974,-1,-1,-1
66,5,-1.0,-1.0,-1,-1,-1
67,1,136.0763170851797,390.36484490398817,-1,-1,-1
67,2,-1.0,-1.0,-1,-1,-1
67,3,293.6260162601626,295.1387195121951,-1,-1,-1
67,4,429.3867313915857,314.0394822006472,-1,-1,-1
67,5,-1.0,-1.0,-1,-1,-1
68,1,135.60432766615148,390.0365790829469,-1,-1,-1
68,2,-1.0,-1.0,-1,-1,-1
68,3,293.505834601725,295.17351598173514,-1,-1,-1
68,4,429.5271544715447,314.14861788617884,-1,-1,-1
68,5,-1.0,-1.0,-1,-1,-1
69,1,135.24141574220812,389.8325409403064,-1,-1,-1
69,2,169.29419191919192,424.9907407407407,-1,-1,-1
69,3,293.5422357106727,295.18512898330806,-1,-1,-1
69,4,429.4102313457152,314.21700879765393,-1,-1,-1
69,5,182.69666666666666,404.43555555555554,-1,-1,-1
70,1,134.6431924882629,389.471570161711,-1,-1,-1
70,2,168.92304475115014,424.8582183186951,-1,-1,-1
70,3,293.5513404147698,295.3495194739504,-1,-1,-1
70,4,429.35463782366435,314.0121271714192,-1,-1,-1
70,5,182.72653362897262,404.46193643754617,-1,-1,-1
