X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
319.44	83.14	NaN	122.22	127.56	NaN	209.62	440.79	NaN	381.91	144.59	NaN	185.45	403.29	NaN
320.8	83.383	NaN	122.04	128.4	NaN	209.47	440.82	NaN	382.68	145.34	NaN	185.38	403.3	NaN
321.41	83.975	NaN	121.81	128.18	NaN	209.25	440.91	NaN	383.19	145.89	NaN	185.45	403.29	NaN
322.15	84.352	NaN	121.72	128.24	NaN	209.52	440.83	NaN	383.95	146.56	NaN	185.45	403.29	NaN
322.66	84.608	NaN	121.64	128.44	NaN	209.63	440.81	NaN	384.48	147.05	NaN	186.27	402.97	NaN
323.52	84.587	NaN	121.57	128.94	NaN	209.68	440.82	NaN	384.99	146.96	NaN	186.25	402.92	NaN
324.47	84.984	NaN	121.32	128.96	NaN	209.69	440.87	NaN	385.65	147.71	NaN	186.05	403.1	NaN
325.28	85.398	NaN	121.37	129.25	NaN	208.41	441.27	NaN	386.22	148.45	NaN	185.71	403.44	NaN
325.94	85.606	NaN	121.38	129.5	NaN	208.14	441.48	NaN	386.58	148.97	NaN	185.83	403.27	NaN
326.8	85.715	NaN	121.29	129.63	NaN	208.18	441.65	NaN	387.22	149.72	NaN	185.92	403.25	NaN
328.23	86.164	NaN	121.28	129.66	NaN	208.13	441.7	NaN	387.92	150.34	NaN	186.12	403.7	NaN
329.21	86.969	NaN	121.29	130.11	NaN	208.3	441.79	NaN	388.48	151.01	NaN	185.4	403.49	NaN
330.06	87.411	NaN	121.31	130.36	NaN	208.47	441.85	NaN	388.8	151.25	NaN	185.86	403.38	NaN
331.53	87.967	NaN	121.21	130.3	NaN	208.43	441.97	NaN	389.12	151.1	NaN	186.07	403.7	NaN
332.07	88.35	NaN	120.99	130.29	NaN	208.35	442	NaN	389.45	151.52	NaN	186.1	403.61	NaN
332.95	89.091	NaN	121.06	130.45	NaN	208.43	442.03	NaN	390.52	152.34	NaN	186.01	403.61	NaN
333.57	89.532	NaN	121.12	130.75	NaN	208.51	442.06	NaN	391	152.44	NaN	186.1	403.61	NaN
334.25	90	NaN	121.16	130.61	NaN	208.68	442.07	NaN	391.71	152.91	NaN	186.2	403.53	NaN
334.87	90.252	NaN	121.3	130.88	NaN	208.74	442.05	NaN	392.69	153.86	NaN	186.09	403.58	NaN
335.7	90.828	NaN	121.11	130.92	NaN	208.7	442.1	NaN	393.96	154.34	NaN	186.12	403.57	NaN
336.55	91.145	NaN	120.94	131.02	NaN	208.69	442.23	NaN	394.62	154.54	NaN	185.93	403.64	NaN
337.61	91.694	NaN	121.03	131.9	NaN	208.78	442.48	NaN	395.17	154.82	NaN	186.04	403.6	NaN
339.16	92.233	NaN	120.98	132.06	NaN	208.54	442.67	NaN	395.93	155.43	NaN	186.04	403.6	NaN
339.84	92.741	NaN	120.87	132.1	NaN	208.8	442.72	NaN	396.75	155.69	NaN	186.03	403.58	NaN
340.61	93.405	NaN	120.83	132.38	NaN	208.46	442.94	NaN	397.34	156.11	NaN	186.03	403.58	NaN
340.88	94.074	NaN	120.84	132.61	NaN	208.48	443.06	NaN	398.08	156.73	NaN	186.09	403.56	NaN
341.57	93.848	NaN	120.79	132.54	NaN	208.55	443.19	NaN	398.85	157.35	NaN	186.28	403.47	NaN
342.6	94.675	NaN	120.61	133.07	NaN	208.33	443.15	NaN	399.85	157.76	NaN	186.34	403.45	NaN
343.68	95.544	NaN	120.47	133.41	NaN	208.42	443.23	NaN	400.22	158.12	NaN	186.09	403.56	NaN
344.09	96.079	NaN	120.29	133.79	NaN	208.31	443.33	NaN	401.04	158.63	NaN	186.09	403.56	NaN
345.71	97.168	NaN	120.09	134.06	NaN	208.31	443.33	NaN	401.72	159.12	NaN	186.09	403.56	NaN
346.76	97.724	NaN	119.88	134.13	NaN	208.31	443.33	NaN	402.44	159.85	NaN	186.07	403.59	NaN
348.05	98.759	NaN	119.7	134.43	NaN	208.42	443.28	NaN	402.43	160.01	NaN	186.02	403.66	NaN
348.84	99.402	NaN	119.46	134.71	NaN	208.43	443.23	NaN	402.63	160.2	NaN	185.99	403.83	NaN
349.67	99.314	NaN	119.39	134.83	NaN	208.76	443.16	NaN	403.28	160.65	NaN	186.02	403.66	NaN
350.68	99.743	NaN	119.18	135.06	NaN	208.49	443.34	NaN	403.41	160.81	NaN	185.98	403.67	NaN
351.37	100.3	NaN	119.1	135.07	NaN	208.7	443.24	NaN	403.38	160.92	NaN	185.98	403.67	NaN
352.92	101.05	NaN	119.12	135.26	NaN	208.82	443.22	NaN	403.48	161.11	NaN	185.98	403.67	NaN
352.81	100.48	NaN	119.07	135.66	NaN	208.79	443.06	NaN	403.39	161.16	NaN	186.22	403.62	NaN
353.91	101.08	NaN	119.1	135.74	NaN	208.71	442.99	NaN	404.08	161.46	NaN	186.22	403.62	NaN
355.08	102.25	NaN	118.79	135.83	NaN	208.96	442.91	NaN	403.3	161.74	NaN	186.05	403.69	NaN
355.87	102.81	NaN	118.66	136.17	NaN	209.04	442.87	NaN	402.54	161.45	NaN	186.13	403.67	NaN
357.25	103.72	NaN	118.23	136.21	NaN	209.03	442.93	NaN	403.51	161.8	NaN	186.27	403.47	NaN
358.25	104.12	NaN	118.22	136.38	NaN	208.88	443.05	NaN	402.75	161.69	NaN	186.11	403.51	NaN
358.99	105.3	NaN	118.06	136.78	NaN	208.75	443.09	NaN	402.72	161.7	NaN	186.2	403.48	NaN
360.01	105.91	NaN	117.61	136.72	NaN	209.05	443	NaN	402.63	161.93	NaN	186.27	403.48	NaN
360.63	106.21	NaN	117.75	137.39	NaN	208.97	443.01	NaN	403.03	162.41	NaN	186.32	403.44	NaN
361.49	106.68	NaN	117.51	137.67	NaN	209.12	442.93	NaN	403.03	162.82	NaN	186.32	403.44	NaN
362.07	107.33	NaN	116.79	137.48	NaN	209.1	442.96	NaN	403.63	163.47	NaN	186.33	403.47	NaN
362.98	108.15	NaN	116.37	137.6	NaN	208.94	442.99	NaN	403.8	163.68	NaN	186.47	403.54	NaN
363.65	108.76	NaN	116.24	137.91	NaN	209.4	442.72	NaN	404.09	164.27	NaN	186.5	403.57	NaN
364.28	109.37	NaN	115.98	138.05	NaN	209.39	442.72	NaN	404.68	165.01	NaN	186.54	403.49	NaN
365.09	110.12	NaN	115.7	138.2	NaN	209.42	442.69	NaN	405.03	165.19	NaN	186.41	403.76	NaN
365.07	110.69	NaN	115.77	138.67	NaN	209.11	442.76	NaN	405.23	165.64	NaN	186.54	403.62	NaN
365.52	111.21	NaN	115.71	138.6	NaN	209.04	442.78	NaN	405.27	165.8	NaN	186.47	403.66	NaN
365.94	111.88	NaN	115.49	139.14	NaN	208.8	442.96	NaN	406.28	166.95	NaN	186.32	403.61	NaN
366.84	112.73	NaN	115.22	139.31	NaN	208.78	442.99	NaN	406.34	167.26	NaN	186.32	403.57	NaN
367.71	113.77	NaN	115.32	139.4	NaN	208.68	443.21	NaN	406.74	168.14	NaN	186.27	403.61	NaN
368.15	114.27	NaN	115.51	139.49	NaN	208.72	443.31	NaN	407.05	168.65	NaN	185.99	403.31	NaN
368.25	114.59	NaN	115.46	139.41	NaN	208.57	443.37	NaN	407.45	169.25	NaN	185.98	403.31	NaN
368.8	115.43	NaN	115.62	139.55	NaN	208.57	443.5	NaN	407.5	169.83	NaN	185.87	403.32	NaN
368.45	115.08	NaN	115.42	139.55	NaN	208.35	443.65	NaN	407.8	170.4	NaN	185.87	403.32	NaN
369.73	115.86	NaN	114.74	139.44	NaN	208.41	443.67	NaN	408.06	170.99	NaN	185.65	403.38	NaN
369.49	115.68	NaN	115.08	139.76	NaN	208.44	443.68	NaN	408.52	171.84	NaN	185.87	403.23	NaN
370.58	116.35	NaN	115.5	140.34	NaN	208.84	443.42	NaN	409.15	172.66	NaN	185.57	403.39	NaN
370.85	116.66	NaN	115.05	140.5	NaN	208.84	443.42	NaN	409.7	173.33	NaN	185.62	403.4	NaN
370.94	116.54	NaN	114.98	140.77	NaN	208.94	443.5	NaN	410.08	173.63	NaN	185.69	403.22	NaN
371.85	116.93	NaN	114.73	140.97	NaN	208.44	444.11	NaN	411.1	174.41	NaN	185.69	403.22	NaN
372.36	116.83	NaN	114.72	141.09	NaN	208.61	444.14	NaN	411.6	175.09	NaN	185.69	403.22	NaN
372.34	116.77	NaN	NaN	NaN	NaN	208.76	444.09	NaN	411.59	175.48	NaN	185.61	403.37	NaN
373.37	117.09	NaN	114.93	141.4	NaN	208.76	444.09	NaN	412.05	176.18	NaN	185.84	403.35	NaN
374.5	117.98	NaN	114.69	141.41	NaN	208.56	444.22	NaN	412.77	177.13	NaN	185.84	403.37	NaN
375.5	118.57	NaN	114.67	141.42	NaN	208.76	444.31	NaN	413.35	177.67	NaN	185.83	403.35	NaN
376	118.89	NaN	114.55	141.53	NaN	208.76	444.31	NaN	413.73	178.54	NaN	185.79	403.38	NaN
376.65	119.39	NaN	NaN	NaN	NaN	208.81	444.37	NaN	414.28	178.92	NaN	185.67	403.33	NaN
377.32	120.04	NaN	NaN	NaN	NaN	209.11	444.26	NaN	415.25	179.84	NaN	185.7	403.3	NaN
377.69	120.49	NaN	NaN	NaN	NaN	209.16	444.32	NaN	415.15	179.93	NaN	185.74	403.3	NaN
378.47	121.34	NaN	NaN	NaN	NaN	209.12	444.31	NaN	415.45	180.79	NaN	185.76	403.3	NaN
379.07	122.45	NaN	NaN	NaN	NaN	209.05	444.33	NaN	415.5	181.31	NaN	185.73	403.36	NaN
379.67	122.73	NaN	NaN	NaN	NaN	209.99	443.67	NaN	415.86	182.33	NaN	185.73	403.33	NaN
379.78	123.24	NaN	114.04	142.07	NaN	209.99	443.67	NaN	416.58	183.01	NaN	185.72	403.31	NaN
380.67	124.04	NaN	NaN	NaN	NaN	209.99	443.67	NaN	416.84	183.38	NaN	185.83	403.32	NaN
380.94	124.43	NaN	NaN	NaN	NaN	209.94	443.72	NaN	417.39	184.46	NaN	185.83	403.32	NaN
381.27	125.13	NaN	NaN	NaN	NaN	209.94	443.72	NaN	417.64	184.61	NaN	185.69	403.4	NaN
381.77	125.78	NaN	NaN	NaN	NaN	209.94	443.72	NaN	418.04	185.4	NaN	185.46	403.6	NaN
382.12	126.04	NaN	NaN	NaN	NaN	209.98	443.63	NaN	418.24	186.12	NaN	185.53	403.49	NaN
382.61	126.35	NaN	NaN	NaN	NaN	209.03	444.09	NaN	419.06	187.52	NaN	185.48	403.57	NaN
382.85	126.89	NaN	NaN	NaN	NaN	209.12	443.91	NaN	419.49	188.2	NaN	185.56	403.31	NaN
383.09	126.75	NaN	NaN	NaN	NaN	209.12	443.77	NaN	419.83	188.81	NaN	185.56	403.31	NaN
382.87	127.13	NaN	NaN	NaN	NaN	209.05	443.51	NaN	419.89	189.04	NaN	185.56	403.31	NaN
383.28	127.78	NaN	NaN	NaN	NaN	208.77	443.42	NaN	419.79	189.38	NaN	185.71	403.31	NaN
384.18	128.5	NaN	NaN	NaN	NaN	208.85	443.23	NaN	419.9	189.75	NaN	185.71	403.31	NaN
384.47	128.58	NaN	NaN	NaN	NaN	208.96	443.13	NaN	420.19	190.5	NaN	185.45	403.52	NaN
385.88	130.18	NaN	NaN	NaN	NaN	208.92	443.11	NaN	420.24	190.57	NaN	185.45	403.52	NaN
387.2	131.34	NaN	NaN	NaN	NaN	208.99	442.68	NaN	420.15	190.75	NaN	185.54	403.63	NaN
387.68	131.99	NaN	NaN	NaN	NaN	209.33	442.37	NaN	420.29	191.13	NaN	185.51	403.56	NaN
388.08	132.47	NaN	NaN	NaN	NaN	209.75	442.04	NaN	420.22	191.58	NaN	185.66	403.61	NaN
388.85	133.55	NaN	NaN	NaN	NaN	209.7	442.06	NaN	420.31	192.19	NaN	185.64	403.58	NaN
388.67	133.69	NaN	NaN	NaN	NaN	209.61	442.01	NaN	420.39	193.36	NaN	185.64	403.55	NaN
390.41	135.52	NaN	NaN	NaN	NaN	209.55	441.98	NaN	420.7	193.53	NaN	185.61	403.59	NaN
391.22	136.01	NaN	NaN	NaN	NaN	209.68	441.89	NaN	421	193.78	NaN	185.51	403.51	NaN
392.85	137.6	NaN	NaN	NaN	NaN	209.75	441.7	NaN	421.03	195.06	NaN	185.53	403.48	NaN
393.76	138.57	NaN	NaN	NaN	NaN	209.73	441.66	NaN	421.22	195.72	NaN	185.53	403.55	NaN
395.18	139.69	NaN	NaN	NaN	NaN	209.83	441.61	NaN	421.35	196.14	NaN	185.6	403.54	NaN
395.79	140.83	NaN	NaN	NaN	NaN	209.74	441.44	NaN	422.05	196.88	NaN	185.56	403.53	NaN
396.08	141.03	NaN	NaN	NaN	NaN	209.73	441.41	NaN	421.8	197.65	NaN	185.72	403.22	NaN
396.69	141.42	NaN	NaN	NaN	NaN	209.97	441.04	NaN	422.13	198.43	NaN	185.8	403.31	NaN
397.61	143.3	NaN	NaN	NaN	NaN	209.66	440.87	NaN	422.51	199.09	NaN	185.69	403.4	NaN
398.75	143.91	NaN	NaN	NaN	NaN	209.65	440.73	NaN	422.77	199.71	NaN	185.69	403.4	NaN
399.47	145.12	NaN	NaN	NaN	NaN	209.92	440.46	NaN	422.86	200.19	NaN	185.64	403.4	NaN
400.74	146.38	NaN	NaN	NaN	NaN	209.7	440.32	NaN	422.88	200.8	NaN	185.42	403.59	NaN
401.28	146.74	NaN	NaN	NaN	NaN	209.36	440.12	NaN	423.08	201.48	NaN	185.38	403.66	NaN
401.22	146.81	NaN	NaN	NaN	NaN	209.49	440.05	NaN	423.48	202.46	NaN	185.43	403.67	NaN
401.83	147.55	NaN	NaN	NaN	NaN	209.12	439.89	NaN	423.77	202.87	NaN	185.43	403.67	NaN
402.14	148.29	NaN	NaN	NaN	NaN	209.05	439.88	NaN	424.1	203.59	NaN	185.45	403.68	NaN
401.44	147.95	NaN	NaN	NaN	NaN	209.05	439.78	NaN	424.3	204.22	NaN	185.53	403.55	NaN
402.19	148.79	NaN	NaN	NaN	NaN	209.1	439.55	NaN	424.38	205.2	NaN	185.39	403.64	NaN
401.88	148.61	NaN	NaN	NaN	NaN	209.09	439.45	NaN	424.42	205.76	NaN	185.44	403.65	NaN
401.81	148.45	NaN	NaN	NaN	NaN	209.06	439.48	NaN	424.55	206.13	NaN	185.34	403.66	NaN
402.67	149.68	NaN	NaN	NaN	NaN	209.09	439.36	NaN	424.57	206.3	NaN	185.3	403.66	NaN
402.83	149.69	NaN	NaN	NaN	NaN	208.98	439.35	NaN	424.55	206.57	NaN	185.37	403.57	NaN
403.27	150.47	NaN	NaN	NaN	NaN	209.11	439.41	NaN	424.51	206.72	NaN	185.35	403.61	NaN
403.62	151.09	NaN	NaN	NaN	NaN	209.05	439.39	NaN	424.43	206.71	NaN	185.14	403.72	NaN
403.88	151.36	NaN	NaN	NaN	NaN	209.04	439.18	NaN	424.41	206.73	NaN	185.24	403.68	NaN
404.25	152.15	NaN	NaN	NaN	NaN	208.76	439.07	NaN	424.45	206.79	NaN	185.31	403.73	NaN
404.51	152.43	NaN	NaN	NaN	NaN	208.76	439.07	NaN	424.47	206.86	NaN	185.63	403.42	NaN
405.52	153.96	NaN	NaN	NaN	NaN	208.76	439.07	NaN	424.47	206.86	NaN	185.63	403.45	NaN
406.26	155.05	NaN	NaN	NaN	NaN	208.85	439.06	NaN	424.29	206.81	NaN	185.26	403.74	NaN
406.27	154.94	NaN	NaN	NaN	NaN	209.2	439.19	NaN	424.25	206.86	NaN	185.15	403.75	NaN
406.89	155.71	NaN	NaN	NaN	NaN	209.2	439.19	NaN	423.86	205.77	NaN	185.15	403.75	NaN
407.7	156.63	NaN	NaN	NaN	NaN	209.2	439.19	NaN	424.17	207.26	NaN	185.6	403.6	NaN
408.04	157.49	NaN	NaN	NaN	NaN	208.89	439.32	NaN	424.09	207.85	NaN	185.7	403.58	NaN
408.5	158.72	NaN	NaN	NaN	NaN	209.01	439.35	NaN	423.9	207.78	NaN	185.7	403.58	NaN
409.15	159.75	NaN	NaN	NaN	NaN	209.15	439.44	NaN	423.91	207.97	NaN	185.7	403.55	NaN
409.05	160.09	NaN	NaN	NaN	NaN	208.72	439.49	NaN	424.05	208.58	NaN	185.63	403.6	NaN
409.38	161.04	NaN	NaN	NaN	NaN	208.44	439.48	NaN	424.23	209.11	NaN	185.63	403.6	NaN
409.47	161.96	NaN	NaN	NaN	NaN	208.44	439.48	NaN	424.23	209.11	NaN	185.63	403.6	NaN
409.22	162.6	NaN	NaN	NaN	NaN	208.5	439.27	NaN	424.32	208.76	NaN	185.63	403.6	NaN
409.94	163.35	NaN	NaN	NaN	NaN	208.31	439.36	NaN	424.59	210.29	NaN	185.58	403.61	NaN
410.61	164.11	NaN	NaN	NaN	NaN	208.41	439.39	NaN	424.56	210.99	NaN	185.57	403.73	NaN
411.02	164.89	NaN	NaN	NaN	NaN	208.41	439.39	NaN	424.53	210.63	NaN	185.59	403.63	NaN
411.21	165.69	NaN	NaN	NaN	NaN	208.41	439.39	NaN	424.53	210.81	NaN	185.59	403.63	NaN
411.97	166.06	NaN	NaN	NaN	NaN	208.41	439.39	NaN	424.79	211.65	NaN	185.59	403.63	NaN
412.54	167.01	NaN	NaN	NaN	NaN	208.58	439.39	NaN	424.97	213.02	NaN	185.59	403.63	NaN
413.26	167.9	NaN	NaN	NaN	NaN	208.66	439.66	NaN	425.11	212.93	NaN	185.26	403.71	NaN
413.82	168.62	NaN	NaN	NaN	NaN	208.96	439.68	NaN	425.09	213.47	NaN	185.24	403.57	NaN
413.53	168.26	NaN	NaN	NaN	NaN	209.21	439.38	NaN	425.07	213.99	NaN	185.31	403.61	NaN
415.28	169.98	NaN	NaN	NaN	NaN	209.25	439.3	NaN	425.24	215.37	NaN	185.66	403.36	NaN
415.14	170.09	NaN	NaN	NaN	NaN	209.25	439.3	NaN	425.49	215.83	NaN	185.66	403.36	NaN
414.7	170.52	NaN	NaN	NaN	NaN	208.76	439.36	NaN	425.57	216.83	NaN	186.13	403.82	NaN
414.92	171.48	NaN	107.25	158.74	NaN	208.38	439.31	NaN	425.31	217.83	NaN	185.79	403.36	NaN
415.39	172.39	NaN	107.23	159.06	NaN	208.36	439.34	NaN	425.12	218.19	NaN	186.13	403.82	NaN
415.91	172.98	NaN	106.92	159.47	NaN	208.3	439.35	NaN	425.15	218.8	NaN	186.13	403.82	NaN
415.6	172.08	NaN	106.62	159.64	NaN	207.94	439.32	NaN	425.22	219.14	NaN	185.59	403.34	NaN
416.42	173.81	NaN	106.48	159.96	NaN	207.88	439.3	NaN	425.26	219.72	NaN	185.59	403.34	NaN
416.6	174.04	NaN	107.03	160.25	NaN	207.63	439.46	NaN	425.34	220.19	NaN	185.59	403.34	NaN
416.76	174.41	NaN	106.81	160.38	NaN	207.35	439.47	NaN	425.45	220.76	NaN	185.74	403.41	NaN
416.73	174.46	NaN	106.67	160.5	NaN	206.95	439.51	NaN	425.56	221.15	NaN	185.7	403.45	NaN
417.15	175.4	NaN	106.27	161.47	NaN	206.4	439.41	NaN	425.74	221.89	NaN	185.7	403.45	NaN
417.2	175.92	NaN	106.01	161.69	NaN	206.15	439.29	NaN	425.83	222.45	NaN	185.75	403.47	NaN
417.34	176.59	NaN	106.11	161.7	NaN	205.94	439.09	NaN	426.15	223.05	NaN	185.89	403.37	NaN
417.36	177.13	NaN	105.79	162.12	NaN	205.3	438.95	NaN	426.55	224.21	NaN	185.96	403.33	NaN
417.57	177.65	NaN	105.72	162.21	NaN	204.99	438.91	NaN	426.63	224.72	NaN	185.82	403.38	NaN
418.18	178.77	NaN	105.61	162.31	NaN	204.26	438.6	NaN	426.89	225.43	NaN	185.63	403.57	NaN
418.36	179.55	NaN	105.43	162.7	NaN	204.12	438.64	NaN	427.04	226.21	NaN	185.4	403.61	NaN
418.19	179.53	NaN	105.55	162.67	NaN	203.69	438.6	NaN	426.99	226.54	NaN	185.55	403.64	NaN
418.21	180.35	NaN	105.09	163.48	NaN	203.69	438.47	NaN	427.28	227.69	NaN	185.52	403.61	NaN
418.16	181.11	NaN	105.01	163.62	NaN	203.71	438.54	NaN	427.59	228.52	NaN	185.6	403.46	NaN
418.43	181.46	NaN	105.14	163.51	NaN	203.67	438.52	NaN	427.75	229.38	NaN	185.59	403.49	NaN
418.85	181.92	NaN	104.44	164.15	NaN	203.47	438.51	NaN	427.94	229.79	NaN	185.59	403.49	NaN
419.09	182.78	NaN	104.49	164.64	NaN	202.81	438.2	NaN	427.89	230.46	NaN	185.59	403.49	NaN
418.87	182.53	NaN	104.31	165.26	NaN	202.74	438.28	NaN	428.01	230.93	NaN	185.59	403.49	NaN
418.89	183.44	NaN	103.34	166.52	NaN	202.6	438.27	NaN	428.02	231.19	NaN	185.66	403.45	NaN
419.3	183.67	NaN	103.99	166.35	NaN	202.92	438.38	NaN	428.01	231.51	NaN	185.7	403.47	NaN
419.19	183.71	NaN	103.8	166.58	NaN	202.88	438.33	NaN	428.05	231.87	NaN	185.48	403.57	NaN
418.87	183.21	NaN	103.62	166.85	NaN	202.79	438.32	NaN	428.07	232.62	NaN	185.41	403.72	NaN
418.66	183.46	NaN	103.1	167.24	NaN	202.08	438.24	NaN	428.06	232.92	NaN	185.41	403.76	NaN
418.75	183.62	NaN	103.56	167.44	NaN	202.05	438.24	NaN	428.08	233.43	NaN	185.35	403.76	NaN
418.8	183.78	NaN	103.54	167.85	NaN	201.71	438.29	NaN	428.14	234.04	NaN	185.44	403.73	NaN
418.45	183.83	NaN	103.34	168.53	NaN	202.15	438.25	NaN	428.2	234.7	NaN	185.41	403.76	NaN
418.38	184.09	NaN	103.2	169.11	NaN	201.56	438.18	NaN	428.21	235.09	NaN	185.35	403.66	NaN
418.69	184.49	NaN	103.13	169.66	NaN	201.38	438.24	NaN	428.24	235.4	NaN	185.46	403.64	NaN
419.28	185.2	NaN	103.06	170.35	NaN	201.08	438.14	NaN	428.3	235.79	NaN	185.43	403.63	NaN
419.47	186.04	NaN	102.64	171.2	NaN	200.37	438.04	NaN	428.25	236.14	NaN	185.41	403.67	NaN
420.05	187.59	NaN	102.92	171.21	NaN	200.17	437.98	NaN	428.25	236.42	NaN	185.41	403.67	NaN
420.41	187.97	NaN	102.19	171.88	NaN	199.84	437.94	NaN	428.39	237.3	NaN	185.77	403.47	NaN
421.26	189.65	NaN	101.8	172.52	NaN	199.55	437.93	NaN	428.47	237.65	NaN	185.77	403.47	NaN
421.55	190.5	NaN	102.37	172.34	NaN	199.7	437.92	NaN	428.52	238.12	NaN	185.77	403.47	NaN
421.27	190.95	NaN	102.14	172.92	NaN	198.35	437.55	NaN	428.22	238.31	NaN	185.52	403.62	NaN
421.65	191.76	NaN	102.61	172.78	NaN	198.57	437.46	NaN	428.39	238.58	NaN	185.66	403.42	NaN
422.19	193.4	NaN	102.34	173.4	NaN	198.11	437.27	NaN	428.46	239.03	NaN	185.85	403.34	NaN
422.68	193.5	NaN	102.27	173.67	NaN	198.06	437.36	NaN	428.22	239.45	NaN	185.85	403.34	NaN
423.21	194.33	NaN	101.05	175.05	NaN	197.67	437.33	NaN	428.29	240.1	NaN	185.81	403.38	NaN
423.5	195.09	NaN	101.45	175.09	NaN	197.24	437.11	NaN	428.22	240.97	NaN	185.43	403.62	NaN
423.7	195.57	NaN	100.31	176.86	NaN	197.9	437.12	NaN	428.22	241.47	NaN	185.49	403.65	NaN
423.87	196.26	NaN	100.04	177.15	NaN	197.75	437.02	NaN	428.13	242.18	NaN	185.67	403.58	NaN
423.93	196.25	NaN	100.04	177.58	NaN	197.63	436.97	NaN	428.38	242.78	NaN	185.67	403.58	NaN
423.72	197.12	NaN	100.34	177.58	NaN	197.67	437.05	NaN	428.37	243.67	NaN	185.67	403.58	NaN
423.82	197.67	NaN	99.438	178.69	NaN	197.67	437.05	NaN	428.41	244.49	NaN	185.67	403.58	NaN
424.14	197.99	NaN	98.981	178.99	NaN	197.65	437.07	NaN	428.61	245.18	NaN	185.43	403.66	NaN
424.79	199.25	NaN	98.927	179.73	NaN	197.69	437.13	NaN	428.72	245.85	NaN	185.32	403.61	NaN
425.19	200.36	NaN	98.678	180.02	NaN	197.71	437.16	NaN	428.82	246.31	NaN	185.29	403.58	NaN
424.04	200.27	NaN	98.158	180.36	NaN	197.71	437.16	NaN	428.77	246.7	NaN	185.33	403.59	NaN
423.92	201.07	NaN	97.3	181.41	NaN	197.55	437.14	NaN	428.78	247.22	NaN	185.35	403.65	NaN
423.95	201.31	NaN	96.632	182.05	NaN	197.68	437.22	NaN	428.71	247.11	NaN	185.72	403.49	NaN
424.07	201.87	NaN	96.686	182.24	NaN	197.77	437.23	NaN	428.89	247.9	NaN	185.66	403.46	NaN
424.42	202.92	NaN	96.174	182.93	NaN	197.91	437.28	NaN	429.12	249.42	NaN	185.59	403.48	NaN
424.71	203.56	NaN	96.308	182.97	NaN	197.7	437.23	NaN	429.15	250.45	NaN	185.75	403.45	NaN
424.79	204.45	NaN	95.771	183.7	NaN	197.66	437.17	NaN	429.19	250.79	NaN	185.9	403.41	NaN
424.92	204.6	NaN	95.856	183.7	NaN	197.63	437.1	NaN	429.39	251.57	NaN	185.9	403.41	NaN
424.91	204.63	NaN	95.716	183.94	NaN	197.83	437.14	NaN	429.44	251.79	NaN	185.93	403.37	NaN
425.14	205.42	NaN	95.753	184.07	NaN	197.83	437.14	NaN	429.45	253.05	NaN	185.7	403.51	NaN
425.16	205.77	NaN	94.896	184.89	NaN	197.85	437.18	NaN	429.56	253.73	NaN	185.79	403.49	NaN
424.77	205.63	NaN	94.937	185.19	NaN	197.38	437.03	NaN	429.66	254.16	NaN	185.78	403.54	NaN
424.81	206.09	NaN	94.979	185.74	NaN	196.77	436.71	NaN	429.68	254.65	NaN	185.78	403.54	NaN
424.96	206.5	NaN	94.446	186.37	NaN	196.81	436.59	NaN	429.64	254.81	NaN	185.69	403.54	NaN
425.41	207.56	NaN	94	186.88	NaN	196.51	436.48	NaN	429.84	255.35	NaN	185.57	403.55	NaN
425.9	208.81	NaN	94.206	186.65	NaN	196.25	436.52	NaN	430	256.18	NaN	185.62	403.54	NaN
426.17	209.28	NaN	94.031	186.75	NaN	195.78	436.24	NaN	430.1	256.74	NaN	185.65	403.5	NaN
426.23	209.86	NaN	93.85	187.12	NaN	195.53	436.3	NaN	430.15	257	NaN	185.65	403.5	NaN
426.22	210.62	NaN	93.571	187.66	NaN	195.01	436.22	NaN	429.97	256.92	NaN	185.71	403.46	NaN
426.54	211.75	NaN	93.318	188.15	NaN	194.57	436.08	NaN	429.92	257.14	NaN	185.71	403.46	NaN
426.64	212.77	NaN	93.355	188.3	NaN	194.1	435.94	NaN	429.88	257.49	NaN	185.71	403.46	NaN
426.87	213.81	NaN	92.965	188.86	NaN	194.12	435.9	NaN	429.87	257.77	NaN	185.61	403.6	NaN
427.03	214.59	NaN	93.038	189.17	NaN	193.41	435.65	NaN	429.8	258.05	NaN	185.61	403.6	NaN
427.11	214.85	NaN	92.722	189.75	NaN	193.15	435.51	NaN	429.78	258.46	NaN	185.71	403.6	NaN
427.31	216.01	NaN	92.596	190.31	NaN	192.64	435.2	NaN	429.78	258.87	NaN	185.71	403.6	NaN
427.08	217.42	NaN	92.777	190.85	NaN	192.46	435.17	NaN	429.97	259.4	NaN	185.72	403.57	NaN
427.38	218.23	NaN	93.033	190.93	NaN	191.98	435.01	NaN	429.92	259.6	NaN	185.83	403.4	NaN
427.87	219.24	NaN	93.57	190.59	NaN	191.52	434.99	NaN	430.06	260.05	NaN	185.77	403.58	NaN
428.38	220.11	NaN	93.392	191.59	NaN	190.19	434.57	NaN	430.09	260.42	NaN	185.83	403.56	NaN
428.41	220.6	NaN	93.542	191.89	NaN	190.19	434.53	NaN	430.13	260.61	NaN	186.02	403.43	NaN
