X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	X9	Y9	ProbId9	X10	Y10	ProbId10	
554	639.94	0.99992	590.09	208.3	0.96975	614.11	267.37	0.95834	627.83	167.33	0.99844	855.09	335.94	1	397.21	366.65	1	448.87	118.63	0.78919	620.86	124.46	0.7852	429.07	171.35	0.99257	616.74	590.88	0.87613
553.95	639.39	0.99992	593.17	208.83	0.96975	609.5	265.72	0.95834	627.96	167.76	0.99844	854.54	331.82	1	396.93	363.48	1	448.86	118.2	0.78919	614.34	123.39	0.7852	427.15	171.01	0.99257	616.63	590.87	0.87613
554.46	638.87	0.99992	595.22	208.9	0.96975	606.25	264.9	0.95834	628.51	167.89	0.99844	853.73	331.26	1	396.32	361.54	1	449.17	118.14	0.78919	610.29	120.76	0.7852	425.12	171.75	0.99257	616.64	590.35	0.87613
555.16	639.79	0.99992	596.26	208.57	0.96975	602.93	263.09	0.95834	628.21	167.64	0.99844	852.98	327.89	1	393.86	360.32	1	448.74	118.34	0.78919	602.06	118.56	0.7852	425.01	172.07	0.99257	616.56	590.08	0.87613
555.63	639.91	0.99992	599.04	207.78	0.96975	599.85	260.77	0.95834	627.88	167.92	0.99844	851.14	327.99	1	390.34	355.68	1	449.07	118.31	0.78919	593.03	116.92	0.7852	423.22	169.34	0.99257	616.28	589.54	0.87613
555.94	639.93	0.99992	602.23	209.06	0.96975	598.19	260.07	0.95834	627.91	167.8	0.99844	849.22	326.79	1	388.23	352.53	1	449.21	118.53	0.78919	586.27	118.37	0.7852	421.92	168.8	0.99257	615.97	589.1	0.87613
556.31	639.77	0.99992	604.69	209.18	0.96975	595.88	259.42	0.95834	628.33	168.57	0.99844	846.66	326.07	1	385.54	350.07	1	449.9	118.12	0.78919	573.46	118.55	0.7852	419.11	167.8	0.99257	616.02	587.9	0.87613
556.08	640.23	0.99992	606.12	211.46	0.96975	591.37	257.17	0.95834	628.09	168.32	0.99844	843.62	324.72	1	383.67	351.46	1	449.53	118.11	0.78919	567.34	116.53	0.7852	418.02	167.41	0.99257	616.06	586.52	0.87613
556.74	638.65	0.99992	610.11	212.43	0.96975	588.82	254.77	0.95834	627.64	167.84	0.99844	840.89	325.99	1	381.64	350.34	1	450.56	117.99	0.78919	561.16	117.73	0.7852	416.55	166.77	0.99257	615.24	586.68	0.87613
556.56	640.11	0.99992	614.99	212.6	0.96975	587.28	255.31	0.95834	628.31	168.1	0.99844	838.66	325.25	1	380.4	350.11	1	450.18	117.99	0.78919	554.64	118.19	0.7852	415.17	164.79	0.99257	615.72	586.5	0.87613
557.12	639.45	0.99992	618.5	213.04	0.96975	581.51	251.43	0.95834	627.81	168.19	0.99844	837.03	327.33	1	378.13	347.93	1	450.03	118	0.78919	552.22	119.79	0.7852	413.01	162.47	0.99257	615.59	586.06	0.87613
557.13	639.93	0.99992	620.73	213.24	0.96975	575.66	247.98	0.95834	628.09	168.73	0.99844	835.24	329.52	1	378.33	347.71	1	448.95	118.16	0.78919	550.51	120.27	0.7852	410.78	159.04	0.99257	614.71	586.4	0.87613
556.96	640.32	0.99992	622.28	212.46	0.96975	570.18	243.51	0.95834	627.54	167.84	0.99844	833.22	329.84	1	378.46	346.97	1	449.44	118.02	0.78919	547.1	120.93	0.7852	406.97	151.3	0.99257	614.28	586.16	0.87613
557.14	640.22	0.99992	624.06	211.35	0.96975	565.05	239.07	0.95834	628.58	168.73	0.99844	830.89	331.11	1	378.92	346.69	1	449.76	117.99	0.78919	539.01	122.84	0.7852	404.01	147.19	0.99257	614.57	585.75	0.87613
556.92	640.67	0.99992	626.77	212.13	0.96975	556.16	232.53	0.95834	629.25	170.15	0.99844	829.68	333.47	1	377.42	345.09	1	450.35	117.91	0.78919	533.41	125.41	0.7852	400.76	143.18	0.99257	614.26	584.85	0.87613
556.83	640.11	0.99992	627.42	211.69	0.96975	551.98	229.31	0.95834	628.76	169.67	0.99844	825.72	332.34	1	375.45	342.96	1	450.71	117.9	0.78919	526.31	129.21	0.7852	399.51	143.12	0.99257	614.9	582.82	0.87613
556.33	640.73	0.99992	629.1	212.35	0.96975	548.74	226.62	0.95834	628.73	168.9	0.99844	819.16	327.13	1	373.18	341.15	1	449.85	118.36	0.78919	517.61	133.31	0.7852	397.73	140.95	0.99257	614.06	583.6	0.87613
