X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
387.27	542.74	NaN	1034.2	622.56	NaN	821.11	68.629	NaN	870.79	919.96	NaN	567.45	572.15	NaN
394.48	544.73	NaN	1036	614.8	NaN	815.26	69.091	NaN	880.65	918.37	NaN	574.17	554.56	NaN
403.61	546.92	NaN	1037.8	606.98	NaN	808.18	69.678	NaN	890.62	916.93	NaN	580.94	537.73	NaN
416.79	550.27	NaN	1039.2	600.18	NaN	802.68	70.132	NaN	898.56	915.94	NaN	588.1	524.68	NaN
426.28	552.99	NaN	1040.6	593.63	NaN	794.66	71.912	NaN	907.87	914.77	NaN	601.89	519.2	NaN
435	555.18	NaN	1041.7	587.76	NaN	784.83	76.245	NaN	915.94	913.71	NaN	617.44	528.69	NaN
440.25	556.64	NaN	1042.8	582.06	NaN	776.21	80.488	NaN	923.07	912.81	NaN	633.35	540.52	NaN
451.23	558.75	NaN	1043.8	576.34	NaN	767.96	84.516	NaN	929.25	912	NaN	651.44	552.47	NaN
459.8	557.24	NaN	1044.8	571.06	NaN	761.31	87.855	NaN	936.04	911.34	NaN	667.76	564.64	NaN
468.9	550.61	NaN	1045.8	565.92	NaN	756.53	90.917	NaN	943.02	910.58	NaN	681.53	575.39	NaN
476.57	541.31	NaN	1046.5	562.18	NaN	750.63	95.769	NaN	947.82	910.1	NaN	695.06	585.56	NaN
483.71	530.62	NaN	1047.5	557.49	NaN	746.58	99.746	NaN	954.17	909.51	NaN	708.25	595.47	NaN
490.13	521.12	NaN	1045.9	553.09	NaN	743.8	103.16	NaN	960.24	909.01	NaN	719.58	604.4	NaN
495.42	513.03	NaN	1033.2	542.82	NaN	742.15	105.84	NaN	965.55	908.66	NaN	730.31	612.82	NaN
500.37	505.59	NaN	1011.5	528.35	NaN	741.49	107.16	NaN	974.86	909.9	NaN	740.34	620.98	NaN
505.45	498.41	NaN	990.41	514.24	NaN	741.48	108.61	NaN	981.7	912.41	NaN	749.38	628.54	NaN
509.63	492.95	NaN	965.25	502.61	NaN	741.88	110.82	NaN	989.28	915.74	NaN	757.41	635.23	NaN
513.35	487.89	NaN	942.54	490.27	NaN	743.15	111.33	NaN	997.52	919.44	NaN	764.57	641.09	NaN
516.97	481.78	NaN	920.11	478.47	NaN	746.88	114.61	NaN	1005.5	923.1	NaN	772.26	647.37	NaN
519.47	477.06	NaN	899.41	467.84	NaN	754.45	120.07	NaN	1012.3	926.25	NaN	777.41	651.99	NaN
521.27	472.42	NaN	881.97	458.63	NaN	756.45	119.06	NaN	1018.7	929.36	NaN	783.24	655.13	NaN
520.09	470.74	NaN	864.88	449.69	NaN	757.96	118.15	NaN	1025.7	932.75	NaN	791.42	655.13	NaN
519	462.35	NaN	850.44	442.35	NaN	760.5	117.21	NaN	1033	935.76	NaN	799.42	652.15	NaN
517.09	455.66	NaN	834.67	433.97	NaN	764.05	116.51	NaN	1040.1	938.3	NaN	805.45	648.98	NaN
514.74	448.4	NaN	822.33	427.68	NaN	766.9	115.29	NaN	1045.9	940.41	NaN	811.21	645.3	NaN
512.65	441.45	NaN	809.08	420.88	NaN	768.9	114.07	NaN	1051.9	942.49	NaN	816.6	641.65	NaN
511.09	435.96	NaN	796.84	414.71	NaN	771.74	112.56	NaN	1057.6	944.53	NaN	821.35	638.34	NaN
510.1	432.88	NaN	783.9	407.9	NaN	773.39	111.54	NaN	1062.8	946.5	NaN	827.2	634.73	NaN
510.47	429.35	NaN	771.94	403.34	NaN	775.02	109.73	NaN	1068.5	948.67	NaN	832.34	631.37	NaN
511.11	426.12	NaN	757.63	403.91	NaN	779.93	106.46	NaN	1073.3	950.57	NaN	837.04	628.05	NaN
513.11	420.85	NaN	740.35	408.05	NaN	783.5	103.81	NaN	1077.9	952.53	NaN	840.68	625.21	NaN
514.33	417.58	NaN	723.19	412.08	NaN	786.35	101.63	NaN	1083	954.16	NaN	850.85	621.97	NaN
516.78	413.04	NaN	708.15	415.46	NaN	789.55	99.34	NaN	1094.8	950.43	NaN	861.83	622.5	NaN
520.87	405.97	NaN	694.59	418.92	NaN	792.76	97.149	NaN	1111.6	942.4	NaN	873.44	624.35	NaN
522.18	400.67	NaN	682.5	422.19	NaN	794.72	95.644	NaN	1130.4	934.73	NaN	884.84	626.38	NaN
523.38	395.51	NaN	671.26	425.76	NaN	801.59	90.899	NaN	1147	927.35	NaN	895.31	628.43	NaN
525.68	389.75	NaN	662.76	429	NaN	809.51	88.495	NaN	1161.6	920.49	NaN	904.34	630.31	NaN
527.79	383.38	NaN	654.22	432.57	NaN	817.09	86.64	NaN	1175.2	913.9	NaN	911.23	631.01	NaN
528.89	378.59	NaN	646.77	435.6	NaN	822.62	85.137	NaN	1188.1	907.74	NaN	919.45	630.3	NaN
530.53	373.66	NaN	639.77	438.73	NaN	829	83.242	NaN	1200	902.17	NaN	926.68	628.88	NaN
530.86	370.16	NaN	633.01	442.4	NaN	835.05	81.68	NaN	1211.6	896.79	NaN	933.39	627.56	NaN
531.19	358.63	NaN	627.71	446.78	NaN	840.55	80.188	NaN	1222.3	891.69	NaN	942.36	626.72	NaN
